ID,X,Y,Z,Description,,,,,,,,,,
HAO:0001188,5,1,8,clypeogenal sulcus,,,,,,,,50,10,80
HAO:0001189,6,1,8,crenulate ring of the metasoma,,,,,,,,60,10,80
HAO:0001190,7,1,8,ctenidium,,,,,,,,70,10,80
HAO:0001191,8,1,8,wing blade,,,,,,,,80,10,80
HAO:0001192,9,1,8,ventral protibio-probasitarsal muscle,,,,,,,,90,10,80
HAO:0001193,10,1,8,ventral metatibio-metabasitarsal muscle,,,,,,,,100,10,80
HAO:0001194,11,1,8,ventral metapleuro-third axillary sclerite of hind wing muscle,,,,,,,,110,10,80
HAO:0001195,12,1,8,ventral mesotibio-mesobasitarsal muscle,,,,,,,,120,10,80
HAO:0001196,13,1,8,unguitractor plate of the protarsus,,,,,,,,130,10,80
HAO:0001197,1,2,8,unguitractor plate of the metatarsus,,,,,,,,10,20,80
HAO:0001198,2,2,8,unguitractor plate of the mesotarsus,,,,,,,,20,20,80
HAO:0001199,3,2,8,tyloid,,,,,,,,30,20,80
HAO:0001200,4,2,8,trochanteral fossa of the profemur,,,,,,,,40,20,80
HAO:0001201,5,2,8,trochanteral fossa of the metafemur,,,,,,,,50,20,80
HAO:0001202,6,2,8,trochanteral fossa of the mesofemur,,,,,,,,60,20,80
HAO:0001203,7,2,8,transverse metepisternal carina,,,,,,,,70,20,80
HAO:0001204,8,2,8,transscutal articulation,,,,,,,,80,20,80
HAO:0001205,9,2,8,transepisternal line,,,,,,,,90,20,80
HAO:0001206,10,2,8,tibial fossa of the profemur,,,,,,,,100,20,80
HAO:0001207,11,2,8,tibial fossa of the femur,,,,,,,,110,20,80
HAO:0001208,12,2,8,tibial condyle of the probasitarsus,,,,,,,,120,20,80
HAO:0001209,13,2,8,tibial condyle of the metabasitarsus,,,,,,,,130,20,80
HAO:0001210,1,3,8,tibial condyle of the mesobasitarsus,,,,,,,,10,30,80
HAO:0001211,2,3,8,tibial articular process of the probasitarsus,,,,,,,,20,30,80
HAO:0001212,3,3,8,tibial articular process of the metabasitarsus,,,,,,,,30,30,80
HAO:0001213,4,3,8,tibial articular process of the mesobasitarsus,,,,,,,,40,30,80
HAO:0001214,5,3,8,third mesopleuro-third axillary sclerite of fore wing muscle,,,,,,,,50,30,80
HAO:0001215,6,3,8,tergal muscle,,,,,,,,60,30,80
HAO:0001216,7,3,8,metanoto-metacoxal muscle,,,,,,,,70,30,80
HAO:0001217,8,3,8,subomaulus,,,,,,,,80,30,80
HAO:0001218,9,3,8,subforaminal bridge,,,,,,,,90,30,80
HAO:0001219,10,3,8,subapical tooth,,,,,,,,100,30,80
HAO:0001220,11,3,8,subantennal groove,,,,,,,,110,30,80
HAO:0001221,12,3,8,subalar ridge,,,,,,,,120,30,80
HAO:0001222,13,3,8,strigilis,,,,,,,,130,30,80
HAO:0001223,1,4,8,sternal muscle,,,,,,,,10,40,80
HAO:0001224,2,4,8,squama,,,,,,,,20,40,80
HAO:0001225,3,4,8,spiracular muscle,,,,,,,,30,40,80
HAO:0001226,4,4,8,tooth number 2,,,,,,,,40,40,80
HAO:0001227,5,4,8,tooth number 3,,,,,,,,50,40,80
HAO:0001228,6,4,8,tooth number 4,,,,,,,,60,40,80
HAO:0001229,7,4,8,scutellum,,,,,,,,70,40,80
HAO:0001230,8,4,8,scutellar plate,,,,,,,,80,40,80
HAO:0001231,9,4,8,proximodorsal process of the protibia,,,,,,,,90,40,80
HAO:0001232,10,4,8,proximodorsal process of the metatibia,,,,,,,,100,40,80
HAO:0001233,11,4,8,proximodorsal process of the mesotibia,,,,,,,,110,40,80
HAO:0001234,12,4,8,proximal profemoral apodeme,,,,,,,,120,40,80
HAO:0001235,13,4,8,proximal mesofemoral apodeme,,,,,,,,130,40,80
HAO:0001236,1,5,8,proximal condyle of the tarsomere,,,,,,,,10,50,80
HAO:0001237,2,5,8,proximal articular process of the tarsomere,,,,,,,,20,50,80
HAO:0001238,3,5,8,protrochantero-profemoral muscle,,,,,,,,30,50,80
HAO:0001239,4,5,8,protrochantero-profemoral joint,,,,,,,,40,50,80
HAO:0001240,5,5,8,protrochantero-profemoral articulation,,,,,,,,50,50,80
HAO:0001241,6,5,8,femoral condyle of the protrochanter,,,,,,,,60,50,80
HAO:0001242,7,5,8,protrochanteral apodeme,,,,,,,,70,50,80
HAO:0001243,8,5,8,protrochantellus,,,,,,,,80,50,80
HAO:0001244,9,5,8,protibio-probasitarsal joint,,,,,,,,90,50,80
HAO:0001245,10,5,8,protibio-probasitarsal articulation,,,,,,,,100,50,80
HAO:0001246,11,5,8,protibio-pretarsus of the protarsus muscle,,,,,,,,110,50,80
HAO:0001247,12,5,8,protelotarsus,,,,,,,,120,50,80
HAO:0001248,13,5,8,propodeum,,,,,,,,130,50,80
HAO:0001249,1,6,8,propodeum,,,,,,,,10,60,80
HAO:0001250,2,6,8,trochanteral articular process of the metafemur,,,,,,,,20,60,80
HAO:0001251,3,6,8,trochanteral condyle of the metafemur,,,,,,,,30,60,80
HAO:0001252,4,6,8,mesotibio-mesobasitarsal articulation,,,,,,,,40,60,80
HAO:0001253,5,6,8,mesotibio-mesobasitarsal joint,,,,,,,,50,60,80
HAO:0001254,6,6,8,articular membrane of the mesotibio-mesobasitarsal muscle,,,,,,,,60,60,80
HAO:0001255,7,6,8,mesotibio-pretarsus of mesotarsus muscle,,,,,,,,70,60,80
HAO:0001256,8,6,8,mesotrochanteral apodeme,,,,,,,,80,60,80
HAO:0001257,9,6,8,mesotrochantero-mesofemoral articulation,,,,,,,,90,60,80
HAO:0001258,10,6,8,femoral condyle of the mesotrochanter,,,,,,,,100,60,80
HAO:0001259,11,6,8,mesotrochantero-mesofemoral joint,,,,,,,,110,60,80
HAO:0001260,12,6,8,articular membrane,,,,,,,,120,60,80
HAO:0001261,13,6,8,mesotrochantero-mesofemoral muscle,,,,,,,,130,60,80
HAO:0001262,1,7,8,mesotrochantinal muscle,,,,,,,,10,70,80
HAO:0001263,2,7,8,metabasicoxite,,,,,,,,20,70,80
HAO:0001264,3,7,8,metacoxal foramen,,,,,,,,30,70,80
HAO:0001265,4,7,8,metacoxo-metatrochanteral joint,,,,,,,,40,70,80
HAO:0001266,5,7,8,metafemoro-metatibial joint,,,,,,,,50,70,80
HAO:0001267,6,7,8,metafemoro-pretarsus of the metatarsus muscle,,,,,,,,60,70,80
HAO:0001268,7,7,8,metapecto-metacoxal joint,,,,,,,,70,70,80
HAO:0001269,8,7,8,metapectus,,,,,,,,80,70,80
HAO:0001270,9,7,8,metapectus,,,,,,,,90,70,80
HAO:0001271,10,7,8,metapleuron,,,,,,,,100,70,80
HAO:0001272,11,7,8,metapleuron,,,,,,,,110,70,80
HAO:0001273,12,7,8,metapleuron,,,,,,,,120,70,80
HAO:0001274,13,7,8,metasomal condyle of the propodeum,,,,,,,,130,70,80
HAO:0001275,1,8,8,metatelotarsus,,,,,,,,10,80,80
HAO:0001276,2,8,8,metatibio-metabasitarsal articulation,,,,,,,,20,80,80
HAO:0001277,3,8,8,metatibio-metabasitarsal joint,,,,,,,,30,80,80
HAO:0001278,4,8,8,metatibio-pretarsus of the metatarsus muscle,,,,,,,,40,80,80
HAO:0001279,5,8,8,metatrochanteral apodeme,,,,,,,,50,80,80
HAO:0001280,6,8,8,metatrochantero-metafemoral muscle,,,,,,,,60,80,80
HAO:0001281,7,8,8,metatrochantero-metafemoral joint,,,,,,,,70,80,80
HAO:0001282,8,8,8,posterior mesotibio-mesobasitarsal muscle,,,,,,,,80,80,80
HAO:0001283,9,8,8,ninth abdominal tergal muscle,,,,,,,,90,80,80
HAO:0001284,10,8,8,cranial condyle of the propleuron,,,,,,,,100,80,80
HAO:0001285,11,8,8,occlusor muscle apodeme of the mesothoracic spiracle,,,,,,,,110,80,80
HAO:0001286,12,8,8,occlusor of the propodeal spiracle muscle,,,,,,,,120,80,80
HAO:0001287,13,8,8,odontoidea,,,,,,,,130,80,80
HAO:0001288,1,9,8,omaulus,,,,,,,,10,90,80
HAO:0001289,2,9,8,opisthogaster,,,,,,,,20,90,80
HAO:0001290,3,9,8,ovipositor muscle,,,,,,,,30,90,80
HAO:0001291,4,9,8,parameral seta,,,,,,,,40,90,80
HAO:0001292,5,9,8,pecto-coxal joint,,,,,,,,50,90,80
HAO:0001293,6,9,8,pleurostomal carina,,,,,,,,60,90,80
HAO:0001294,7,9,8,posterior trochanteral condyle of the mesocoxa,,,,,,,,70,90,80
HAO:0001295,8,9,8,posterior coxal fossa of the metatrochanter,,,,,,,,80,90,80
HAO:0001296,9,9,8,posterior trochanteral condyle of the metacoxa,,,,,,,,90,90,80
HAO:0001297,10,9,8,posterior coxal fossa of the protrochanter,,,,,,,,100,90,80
HAO:0001298,11,9,8,posterior trochanteral condyle of the procoxa,,,,,,,,110,90,80
HAO:0001299,12,9,8,posterior femoro-tibial articulation,,,,,,,,120,90,80
HAO:0001300,13,9,8,posterior mesocoxo-mesotrochanteral articulation,,,,,,,,130,90,80
HAO:0001301,1,10,8,posterior mesocoxo-mesotrochanteral muscle,,,,,,,,10,100,80
HAO:0001302,2,10,8,posterior mesonoto-metanotal muscle,,,,,,,,20,100,80
HAO:0001303,3,10,8,posterior metacoxo-metatrochanteral articulation of the metacoxa,,,,,,,,30,100,80
HAO:0001304,4,10,8,propodeal muscle,,,,,,,,40,100,80
HAO:0001305,5,10,8,propleural arm-protrochanteral muscle,,,,,,,,50,100,80
HAO:0001306,6,10,8,pronoto-third axillary sclerite of fore wing muscle,,,,,,,,60,100,80
HAO:0001307,7,10,8,propecto-procoxal joint,,,,,,,,70,100,80
HAO:0001308,8,10,8,prong of hypopygium,,,,,,,,80,100,80
HAO:0001309,9,10,8,profurco-protrochanteral muscle,,,,,,,,90,100,80
HAO:0001310,10,10,8,profurcasternum,,,,,,,,100,100,80
HAO:0001311,11,10,8,profemoro-protibial joint,,,,,,,,110,100,80
HAO:0001312,12,10,8,profemoro-pretarsus of protarsus muscle,,,,,,,,120,100,80
HAO:0001313,13,10,8,procuticle,,,,,,,,130,100,80
HAO:0001314,1,11,8,procoxo-protrochanteral joint,,,,,,,,10,110,80
HAO:0001315,2,11,8,procoxal foramen,,,,,,,,20,110,80
HAO:0001316,3,11,8,proboscidial fossa,,,,,,,,30,110,80
HAO:0001317,4,11,8,probasisternum,,,,,,,,40,110,80
HAO:0001318,5,11,8,probasicoxite,,,,,,,,50,110,80
HAO:0001319,6,11,8,pretarsus of protarsus,,,,,,,,60,110,80
HAO:0001320,7,11,8,pretarsus of metatarsus,,,,,,,,70,110,80
HAO:0001321,8,11,8,pretarsus of mesotarsus,,,,,,,,80,110,80
HAO:0001322,9,11,8,prepecto-procoxal muscle,,,,,,,,90,110,80
HAO:0001323,10,11,8,preomaular area,,,,,,,,100,110,80
HAO:0001324,11,11,8,precoxal carina,,,,,,,,110,110,80
HAO:0001325,12,11,8,pre-apical ledge,,,,,,,,120,110,80
HAO:0001326,13,11,8,postmedian metanotal wing process,,,,,,,,130,110,80
HAO:0001327,1,12,8,posterolateral metapleuro-metanotal muscle,,,,,,,,10,120,80
HAO:0001328,2,12,8,posterolateral metacoxo-metatrochanteral muscle,,,,,,,,20,120,80
HAO:0001329,3,12,8,posterior trochanteral articular process of the procoxa,,,,,,,,30,120,80
HAO:0001330,4,12,8,posterior trochanteral articular process of the metacoxa,,,,,,,,40,120,80
HAO:0001331,5,12,8,posterior trochanteral articular process of the mesocoxa,,,,,,,,50,120,80
HAO:0001332,6,12,8,posterior metafemoro-metatibial articulation,,,,,,,,60,120,80
HAO:0001333,7,12,8,posterior procoxo-protrochanteral articulation,,,,,,,,70,120,80
HAO:0001334,8,12,8,posterior metatibio-metabasitarsal muscle,,,,,,,,80,120,80
HAO:0001335,9,12,8,posterior procoxo-protrochanteral muscle,,,,,,,,90,120,80
HAO:0001336,10,12,8,posterior profemoro-protibial articulation,,,,,,,,100,120,80
HAO:0001337,11,12,8,posterior protibio-probasitarsal muscle,,,,,,,,110,120,80
HAO:0001338,12,12,8,posterior proximal process of the mesobasitarsus,,,,,,,,120,120,80
HAO:0001339,13,12,8,posterior proximal process of the metabasitarsus,,,,,,,,130,120,80
HAO:0001340,1,13,8,posterior proximal process of the probasitarsus,,,,,,,,10,130,80
HAO:0001341,2,13,8,prora,,,,,,,,20,130,80
HAO:0001342,3,13,8,rastellum,,,,,,,,30,130,80
HAO:0001343,4,13,8,posterior tentorial arm,,,,,,,,40,130,80
HAO:0001344,5,13,8,posterior metapleuro-metabasalar muscle,,,,,,,,50,130,80
HAO:0001345,6,13,8,ammochaetae,,,,,,,,60,130,80
HAO:0001346,7,13,8,psammophore,,,,,,,,70,130,80
HAO:0001347,8,13,8,posterior mesofemoro-mesotibial articulation,,,,,,,,80,130,80
HAO:0001348,9,13,8,posterior coxal fossa of the mesotrochanter,,,,,,,,90,130,80
HAO:0001349,10,13,8,metasomal tergum,,,,,,,,100,130,80
HAO:0001350,11,13,8,metasomal sternum,,,,,,,,110,130,80
HAO:0001351,12,13,8,mesotibia,,,,,,,,120,130,80
HAO:0001352,13,13,8,mesotelotarsus,,,,,,,,130,130,80
HAO:0001353,1,1,9,mesopostnotal apodeme,,,,,,,,10,10,90
HAO:0001354,2,1,9,mesopleuron,,,,,,,,20,10,90
HAO:0001355,3,1,9,mesopleuro-metanotal muscle,,,,,,,,30,10,90
HAO:0001356,4,1,9,mesopleural sulcus,,,,,,,,40,10,90
HAO:0001357,5,1,9,mesopleural ridge,,,,,,,,50,10,90
HAO:0001358,6,1,9,mesopleural pit,,,,,,,,60,10,90
HAO:0001359,7,1,9,mesopleural apodeme,,,,,,,,70,10,90
HAO:0001360,8,1,9,mesopecto-mesocoxal joint,,,,,,,,80,10,90
HAO:0001361,9,1,9,mesonoto-mesotrochantinal muscle,,,,,,,,90,10,90
HAO:0001362,10,1,9,mesolaterophragmo-hind wing base muscle,,,,,,,,100,10,90
HAO:0001363,11,1,9,mesofurco-profurcal muscle,,,,,,,,110,10,90
HAO:0001364,12,1,9,mesofurco-metafurcal muscle,,,,,,,,120,10,90
HAO:0001365,13,1,9,mesofemoro-pretarsus of the mesotarsus muscle,,,,,,,,130,10,90
HAO:0001366,1,2,9,mesofemoro-mesotibial joint,,,,,,,,10,20,90
HAO:0001367,2,2,9,mesocoxo-mesotrochanteral joint,,,,,,,,20,20,90
HAO:0001368,3,2,9,mesobasicoxite,,,,,,,,30,20,90
HAO:0001369,4,2,9,median propleuro-postoccipital muscle,,,,,,,,40,20,90
HAO:0001370,5,2,9,median pronoto-procoxal muscle,,,,,,,,50,20,90
HAO:0001371,6,2,9,median procoxo-protrochanteral muscle,,,,,,,,60,20,90
HAO:0001372,7,2,9,median metatrochantero-metafemoral articulation,,,,,,,,70,20,90
HAO:0001373,8,2,9,median metapleuro-metanotal muscle,,,,,,,,80,20,90
HAO:0001374,9,2,9,median metacoxo-metatrochanteral muscle,,,,,,,,90,20,90
HAO:0001375,10,2,9,median mesophragmo-metaphragmal muscle,,,,,,,,100,20,90
HAO:0001376,11,2,9,median mesofurco-metafurcal muscle,,,,,,,,110,20,90
HAO:0001377,12,2,9,median mesocoxo-mesotrochanteral muscle,,,,,,,,120,20,90
HAO:0001378,13,2,9,median longitudinal metepisternal carina,,,,,,,,130,20,90
HAO:0001379,1,3,9,medial profemoro-protibial muscle,,,,,,,,10,30,90
HAO:0001380,2,3,9,medial pectal fossa of the metacoxa,,,,,,,,20,30,90
HAO:0001381,3,3,9,medial pectal fossa of the mesocoxa,,,,,,,,30,30,90
HAO:0001382,4,3,9,medial metafemoro-metatibial muscle,,,,,,,,40,30,90
HAO:0001383,5,3,9,medial mesopecto-mesocoxal articulation,,,,,,,,50,30,90
HAO:0001384,6,3,9,medial mesofemoro-mesotibial muscle,,,,,,,,60,30,90
HAO:0001385,7,3,9,medial coxal condyle of the metapectus,,,,,,,,70,30,90
HAO:0001386,8,3,9,medial coxal condyle of the mesopectus,,,,,,,,80,30,90
HAO:0001387,9,3,9,medial metapecto-metacoxal articulation,,,,,,,,90,30,90
HAO:0001388,10,3,9,medial coxal articular process of the metapectus,,,,,,,,100,30,90
HAO:0001389,11,3,9,medial coxal articular process of the mesopectus,,,,,,,,110,30,90
HAO:0001390,12,3,9,mandibular condyle,,,,,,,,120,30,90
HAO:0001391,13,3,9,mandibular acetabulum,,,,,,,,130,30,90
HAO:0001392,1,4,9,male genitalia muscle,,,,,,,,10,40,90
HAO:0001393,2,4,9,malar area,,,,,,,,20,40,90
HAO:0001394,3,4,9,malar groove,,,,,,,,30,40,90
HAO:0001395,4,4,9,line of separation,,,,,,,,40,40,90
HAO:0001396,5,4,9,lateral propleuro-procoxal articulation,,,,,,,,50,40,90
HAO:0001397,6,4,9,lateral propleuro-postoccipital muscle,,,,,,,,60,40,90
HAO:0001398,7,4,9,lateral profemoro-protibial muscle,,,,,,,,70,40,90
HAO:0001399,8,4,9,malar depression,,,,,,,,80,40,90
HAO:0001400,9,4,9,lateral pectal fossa of the procoxa,,,,,,,,90,40,90
HAO:0001401,10,4,9,lateral pectal fossa of the metacoxa,,,,,,,,100,40,90
HAO:0001402,11,4,9,lateral pectal fossa of the mesocoxa,,,,,,,,110,40,90
HAO:0001403,12,4,9,lateral metepisternal projection,,,,,,,,120,40,90
HAO:0001404,13,4,9,lateral metatrochantero-metafemoral articulation,,,,,,,,130,40,90
HAO:0001405,1,5,9,lateral metapleuro-metacoxal articulation,,,,,,,,10,50,90
HAO:0001406,2,5,9,lateral metapleuro-metabasalar muscle,,,,,,,,20,50,90
HAO:0001407,3,5,9,lateral metafemoro-metatibial muscle,,,,,,,,30,50,90
HAO:0001408,4,5,9,lateral mesopleuro-mesocoxal articulation,,,,,,,,40,50,90
HAO:0001409,5,5,9,lateral mesophragmo-metaphragmal muscle,,,,,,,,50,50,90
HAO:0001410,6,5,9,lateral mesofemoro-mesotibial muscle,,,,,,,,60,50,90
HAO:0001411,7,5,9,lateral mesocoxo-mesotrochanteral muscle,,,,,,,,70,50,90
HAO:0001412,8,5,9,lateral longitudinal metepisternal carina,,,,,,,,80,50,90
HAO:0001413,9,5,9,lateral coxal condyle of the propleuron,,,,,,,,90,50,90
HAO:0001414,10,5,9,lateral coxal condyle of the metapleuron,,,,,,,,100,50,90
HAO:0001415,11,5,9,lateral coxal condyle of the mesopleuron,,,,,,,,110,50,90
HAO:0001416,12,5,9,lateral coxal articular process of the metapleuron,,,,,,,,120,50,90
HAO:0001417,13,5,9,Weber length,,,,,,,,130,50,90
HAO:0001418,1,6,9,3rd abdominal spiracle,,,,,,,,10,60,90
HAO:0001419,2,6,9,5th abdominal spiracle,,,,,,,,20,60,90
HAO:0001420,3,6,9,6th abdominal spiracle,,,,,,,,30,60,90
HAO:0001421,4,6,9,7th abdominal spiracle,,,,,,,,40,60,90
HAO:0001422,5,6,9,8th abdominal spiracle,,,,,,,,50,60,90
HAO:0001423,6,6,9,abdominal laterotergite 1,,,,,,,,60,60,90
HAO:0001424,7,6,9,abdominal spiracle,,,,,,,,70,60,90
HAO:0001425,8,6,9,abdominal sternum,,,,,,,,80,60,90
HAO:0001426,9,6,9,abdominal tergum,,,,,,,,90,60,90
HAO:0001427,10,6,9,accessory prong of hypopygium,,,,,,,,100,60,90
HAO:0001428,11,6,9,acetabular carina,,,,,,,,110,60,90
HAO:0001429,12,6,9,antennal condyle of the cranium,,,,,,,,120,60,90
HAO:0001430,13,6,9,basal knob,,,,,,,,130,60,90
HAO:0001431,1,7,9,antennafer,,,,,,,,10,70,90
HAO:0001432,2,7,9,antennal scrobe,,,,,,,,20,70,90
HAO:0001433,3,7,9,anterior coxal fossa of the mesotrochanter,,,,,,,,30,70,90
HAO:0001434,4,7,9,anterior coxal articular process of the mesotrochanter,,,,,,,,40,70,90
HAO:0001435,5,7,9,basitarsal articular process of the metatibia,,,,,,,,50,70,90
HAO:0001436,6,7,9,anterior femoro-tibial articulation,,,,,,,,60,70,90
HAO:0001437,7,7,9,anterior mesocoxo-mesotrochanteral muscle,,,,,,,,70,70,90
HAO:0001438,8,7,9,anterior mesofemoro-mesotibial articulation,,,,,,,,80,70,90
HAO:0001439,9,7,9,anterior mesofurcal arm,,,,,,,,90,70,90
HAO:0001440,10,7,9,anterior mesonoto-mesotrochanteral muscle,,,,,,,,100,70,90
HAO:0001441,11,7,9,anterior mesotibio-mesobasitarsal muscle,,,,,,,,110,70,90
HAO:0001442,12,7,9,anterior metacoxo-metatrochanteral articulation,,,,,,,,120,70,90
HAO:0001443,13,7,9,anterior metafemoro-metatibial articulation,,,,,,,,130,70,90
HAO:0001444,1,8,9,anterior metanotal wing process,,,,,,,,10,80,90
HAO:0001445,2,8,9,anterior metapleuro-metabasalar muscle,,,,,,,,20,80,90
HAO:0001446,3,8,9,anterior metatibio-metabasitarsal muscle,,,,,,,,30,80,90
HAO:0001447,4,8,9,anterior procoxo-protrochanteral articulation,,,,,,,,40,80,90
HAO:0001448,5,8,9,anterior procoxo-protrochanteral muscle,,,,,,,,50,80,90
HAO:0001449,6,8,9,anterior profemoro-protibial articulation,,,,,,,,60,80,90
HAO:0001450,7,8,9,anterior protibio-probasitarsal muscle,,,,,,,,70,80,90
HAO:0001451,8,8,9,anterior proximal process of the mesobasitarsus,,,,,,,,80,80,90
HAO:0001452,9,8,9,anterior proximal process of the metabasitarsus,,,,,,,,90,80,90
HAO:0001453,10,8,9,anterior proximal process of the probasitarsus,,,,,,,,100,80,90
HAO:0001454,11,8,9,anterior tentorial arm,,,,,,,,110,80,90
HAO:0001455,12,8,9,abdominal laterotergite 2,,,,,,,,120,80,90
HAO:0001456,13,8,9,abdominal laterotergite 3,,,,,,,,130,80,90
HAO:0001457,1,9,9,abdominal laterotergite 4,,,,,,,,10,90,90
HAO:0001458,2,9,9,abdominal laterotergite 5,,,,,,,,20,90,90
HAO:0001459,3,9,9,abdominal laterotergite 10,,,,,,,,30,90,90
HAO:0001460,4,9,9,abdominal laterotergite 6,,,,,,,,40,90,90
HAO:0001461,5,9,9,abdominal laterotergite 7,,,,,,,,50,90,90
HAO:0001462,6,9,9,abdominal laterotergite 9,,,,,,,,60,90,90
HAO:0001463,7,9,9,abdominal mediotergite 1,,,,,,,,70,90,90
HAO:0001464,8,9,9,lateral coxal articular process of the mesopleuron,,,,,,,,80,90,90
HAO:0001465,9,9,9,abdominal mediotergite 10,,,,,,,,90,90,90
HAO:0001466,10,9,9,intrinsic leg muscle,,,,,,,,100,90,90
HAO:0001467,11,9,9,intertarsomeral joint,,,,,,,,110,90,90
HAO:0001468,12,9,9,abdominal mediotergite 7,,,,,,,,120,90,90
HAO:0001469,13,9,9,abdominal mediotergite 8,,,,,,,,130,90,90
HAO:0001470,1,10,9,abdominal mediotergite 9,,,,,,,,10,100,90
HAO:0001471,2,10,9,dilator muscle of the 5th abdominal spiracle,,,,,,,,20,100,90
HAO:0001472,3,10,9,dilator muscle of the 4th abdominal spiracle,,,,,,,,30,100,90
HAO:0001473,4,10,9,dilator muscle of the 3rd abdominal spiracle,,,,,,,,40,100,90
HAO:0001474,5,10,9,dilator muscle of the 2nd abdominal spiracle,,,,,,,,50,100,90
HAO:0001475,6,10,9,cup-shaped socket on pleuron,,,,,,,,60,100,90
HAO:0001476,7,10,9,corbicula,,,,,,,,70,100,90
HAO:0001477,8,10,9,basitarsal articular process of the protibia,,,,,,,,80,100,90
HAO:0001478,9,10,9,basitarsal fossa of the metatibia,,,,,,,,90,100,90
HAO:0001479,10,10,9,basitarsal articular process of the mesotibia,,,,,,,,100,100,90
HAO:0001480,11,10,9,basitarsal fossa of the mesotibia,,,,,,,,110,100,90
HAO:0001481,12,10,9,axillar phragma,,,,,,,,120,100,90
HAO:0001482,13,10,9,auricle,,,,,,,,130,100,90
HAO:0001483,1,11,9,dilator muscle of the 6th abdominal spiracle,,,,,,,,10,110,90
HAO:0001484,2,11,9,pollen press,,,,,,,,20,110,90
HAO:0001485,3,11,9,articular surface,,,,,,,,30,110,90
HAO:0001486,4,11,9,articular membrane of the protibio-probasitarsal joint,,,,,,,,40,110,90
HAO:0001487,5,11,9,articular membrane of the metacoxo-metatrochanteral joint,,,,,,,,50,110,90
HAO:0001488,6,11,9,arcus,,,,,,,,60,110,90
HAO:0001489,7,11,9,anteroventral mesoscutal inflection,,,,,,,,70,110,90
HAO:0001490,8,11,9,anteromesoscutum,,,,,,,,80,110,90
HAO:0001491,9,11,9,anterolateral metapleuro-metanotal muscle,,,,,,,,90,110,90
HAO:0001492,10,11,9,anterolateral metacoxo-metatrochanteral muscle,,,,,,,,100,110,90
HAO:0001493,11,11,9,anterolateral mesopectal inflection,,,,,,,,110,110,90
HAO:0001494,12,11,9,anterior trochanteral fossa of the mesocoxa,,,,,,,,120,110,90
HAO:0001495,13,11,9,anterior trochanteral articular process of the procoxa,,,,,,,,130,110,90
HAO:0001496,1,12,9,anterior trochanteral condyle of the procoxa,,,,,,,,10,120,90
HAO:0001497,2,12,9,anterior trochanteral articular process of the metacoxa,,,,,,,,20,120,90
HAO:0001498,3,12,9,anterior trochanteral condyle of the mesocoxa,,,,,,,,30,120,90
HAO:0001499,4,12,9,anterior mesocoxo-mesotrochanteral articulation,,,,,,,,40,120,90
HAO:0001500,5,12,9,anterior coxal fossa of the protrochanter,,,,,,,,50,120,90
HAO:0001501,6,12,9,anterior coxal fossa of the metatrochanter,,,,,,,,60,120,90
HAO:0001502,7,12,9,anterior trochanteral condyle of the metacoxa,,,,,,,,70,120,90
HAO:0001503,8,12,9,dilator muscle of the 7th abdominal spiracle,,,,,,,,80,120,90
HAO:0001504,9,12,9,dilator muscle of the 8th abdominal spiracle,,,,,,,,90,120,90
HAO:0001505,10,12,9,dilator of the propodeal spiracle muscle,,,,,,,,100,120,90
HAO:0001506,11,12,9,distal fossa of the tarsomere,,,,,,,,110,120,90
HAO:0001507,12,12,9,dorsal metapleuro-third axillary sclerite of hind wing muscle,,,,,,,,120,120,90
HAO:0001508,13,12,9,syntergum,,,,,,,,130,120,90
HAO:0001509,1,13,9,episternal foveae,,,,,,,,10,130,90
HAO:0001510,2,13,9,epistomal line,,,,,,,,20,130,90
HAO:0001511,3,13,9,femoral articular process of the mesotrochanter,,,,,,,,30,130,90
HAO:0001512,4,13,9,femoral articular process of the metatrochanter,,,,,,,,40,130,90
HAO:0001513,5,13,9,femoral articular process of the protrochanter,,,,,,,,50,130,90
HAO:0001514,6,13,9,femoral condyle of the protibia,,,,,,,,60,130,90
HAO:0001515,7,13,9,femoral condyle of the tibia,,,,,,,,70,130,90
HAO:0001516,8,13,9,femoral fossa of the metatrochanter,,,,,,,,80,130,90
HAO:0001517,9,13,9,femoro-tibial joint,,,,,,,,90,130,90
HAO:0001518,10,13,9,first mesopleuro-third axillary sclerite of fore wing muscle,,,,,,,,100,130,90
HAO:0001519,11,13,9,flexor of the pretarsal claws of the fore leg,,,,,,,,110,130,90
HAO:0001520,12,13,9,flexor of the pretarsal claws of the hind leg,,,,,,,,120,130,90
HAO:0001521,13,13,9,flexor of the pretarsal claws of the middle leg,,,,,,,,130,130,90
HAO:0001522,1,1,10,retinaculum,,,,,,,,10,10,100
HAO:0001523,2,1,10,frons,,,,,,,,20,10,100
HAO:0001524,3,1,10,humeral complex of the fore wing,,,,,,,,30,10,100
HAO:0001525,4,1,10,groove,,,,,,,,40,10,100
HAO:0001526,5,1,10,genuflexor plate of the mid leg,,,,,,,,50,10,100
HAO:0001527,6,1,10,genuflexor plate of the hind leg,,,,,,,,60,10,100
HAO:0001528,7,1,10,genuflexor plate of the fore leg,,,,,,,,70,10,100
HAO:0001529,8,1,10,genuflexor plate,,,,,,,,80,10,100
HAO:0001530,9,1,10,frontal sulcus,,,,,,,,90,10,100
HAO:0001531,10,1,10,abdominal sternum 8,,,,,,,,100,10,100
