X, Y, Z, ID, Description
HAO:0001323,-34.415,3.12,-86.315,preomaular area
HAO:0001324,-33.3225,3.12,-85.2225,precoxal carina
HAO:0001325,-32.23,3.12,-84.13,pre-apical ledge
HAO:0001326,-31.1375,3.12,-83.0375,postmedian metanotal wing process
HAO:0001327,-30.045,3.12,-81.945,posterolateral metapleuro-metanotal muscle
HAO:0001328,-28.9525,3.12,-80.8525,posterolateral metacoxo-metatrochanteral muscle
HAO:0001329,-27.86,3.12,-79.76,posterior trochanteral articular process of the procoxa
HAO:0001330,-26.7675,3.12,-78.6675,posterior trochanteral articular process of the metacoxa
HAO:0001331,-25.675,3.12,-77.575,posterior trochanteral articular process of the mesocoxa
HAO:0001332,-24.5825,3.12,-76.4825,posterior metafemoro-metatibial articulation
HAO:0001333,-23.49,3.12,-75.39,posterior procoxo-protrochanteral articulation
HAO:0001334,-22.3975,3.12,-74.2975,posterior metatibio-metabasitarsal muscle
HAO:0001335,-21.305,3.12,-73.205,posterior procoxo-protrochanteral muscle
HAO:0001336,-20.2125,3.12,-72.1125,posterior profemoro-protibial articulation
HAO:0001337,-19.12,3.12,-71.02,posterior protibio-probasitarsal muscle
HAO:0001338,-18.0275,3.12,-69.9275,posterior proximal process of the mesobasitarsus
HAO:0001339,-16.935,3.12,-68.835,posterior proximal process of the metabasitarsus
HAO:0001340,-15.8425,3.12,-67.7425,posterior proximal process of the probasitarsus
HAO:0001341,-14.75,3.12,-66.65,prora
HAO:0001342,-13.6575,3.12,-65.5575,rastellum
HAO:0001343,-12.565,3.12,-64.465,posterior tentorial arm
HAO:0001344,-11.4725,3.12,-63.3725,posterior metapleuro-metabasalar muscle
HAO:0001345,-10.38,3.12,-62.28,ammochaetae
HAO:0001346,-9.2875,3.12,-61.1875,psammophore
HAO:0001347,-8.195,3.12,-60.095,posterior mesofemoro-mesotibial articulation
HAO:0001348,-7.1025,3.12,-59.0025,posterior coxal fossa of the mesotrochanter
HAO:0001349,-6.01,3.12,-57.91,metasomal tergum
HAO:0001350,-4.9175,3.12,-56.8175,metasomal sternum
HAO:0001351,-36.6,24.75,-88.5,mesotibia
HAO:0001352,-35.5075,24.75,-87.4075,mesotelotarsus
HAO:0001353,-34.415,24.75,-86.315,mesopostnotal apodeme
HAO:0001354,-33.3225,24.75,-85.2225,mesopleuron
HAO:0001355,-32.23,24.75,-84.13,mesopleuro-metanotal muscle
HAO:0001356,-31.1375,24.75,-83.0375,mesopleural sulcus
HAO:0001357,-30.045,24.75,-81.945,mesopleural ridge
HAO:0001358,-28.9525,24.75,-80.8525,mesopleural pit
HAO:0001359,-27.86,24.75,-79.76,mesopleural apodeme
HAO:0001360,-26.7675,24.75,-78.6675,mesopecto-mesocoxal joint
HAO:0001361,-25.675,24.75,-77.575,mesonoto-mesotrochantinal muscle
HAO:0001362,-24.5825,24.75,-76.4825,mesolaterophragmo-hind wing base muscle
HAO:0001363,-23.49,24.75,-75.39,mesofurco-profurcal muscle
HAO:0001364,-22.3975,24.75,-74.2975,mesofurco-metafurcal muscle
HAO:0001365,-21.305,24.75,-73.205,mesofemoro-pretarsus of the mesotarsus muscle
HAO:0001366,-20.2125,24.75,-72.1125,mesofemoro-mesotibial joint
HAO:0001367,-19.12,24.75,-71.02,mesocoxo-mesotrochanteral joint
HAO:0001368,-18.0275,24.75,-69.9275,mesobasicoxite
HAO:0001369,-16.935,24.75,-68.835,median propleuro-postoccipital muscle
HAO:0001370,-15.8425,24.75,-67.7425,median pronoto-procoxal muscle
HAO:0001371,-14.75,24.75,-66.65,median procoxo-protrochanteral muscle
HAO:0001372,-13.6575,24.75,-65.5575,median metatrochantero-metafemoral articulation
HAO:0001373,-12.565,24.75,-64.465,median metapleuro-metanotal muscle
HAO:0001374,-11.4725,24.75,-63.3725,median metacoxo-metatrochanteral muscle
HAO:0001375,-10.38,24.75,-62.28,median mesophragmo-metaphragmal muscle
HAO:0001376,-9.2875,24.75,-61.1875,median mesofurco-metafurcal muscle
HAO:0001377,-8.195,24.75,-60.095,median mesocoxo-mesotrochanteral muscle
HAO:0001378,-7.1025,24.75,-59.0025,median longitudinal metepisternal carina
HAO:0001379,-6.01,24.75,-57.91,medial profemoro-protibial muscle
HAO:0001380,-4.9175,24.75,-56.8175,medial pectal fossa of the metacoxa
HAO:0001381,-36.6,23.205,-88.5,medial pectal fossa of the mesocoxa
HAO:0001382,-35.5075,23.205,-87.4075,medial metafemoro-metatibial muscle
HAO:0001383,-34.415,23.205,-86.315,medial mesopecto-mesocoxal articulation
HAO:0001384,-33.3225,23.205,-85.2225,medial mesofemoro-mesotibial muscle
HAO:0001385,-32.23,23.205,-84.13,medial coxal condyle of the metapectus
HAO:0001386,-31.1375,23.205,-83.0375,medial coxal condyle of the mesopectus
HAO:0001387,-30.045,23.205,-81.945,medial metapecto-metacoxal articulation
HAO:0001388,-28.9525,23.205,-80.8525,medial coxal articular process of the metapectus
HAO:0001389,-27.86,23.205,-79.76,medial coxal articular process of the mesopectus
HAO:0001390,-26.7675,23.205,-78.6675,mandibular condyle
HAO:0001391,-25.675,23.205,-77.575,mandibular acetabulum
HAO:0001392,-24.5825,23.205,-76.4825,male genitalia muscle
HAO:0001393,-23.49,23.205,-75.39,malar area
HAO:0001394,-22.3975,23.205,-74.2975,malar groove
HAO:0001395,-21.305,23.205,-73.205,line of separation
HAO:0001396,-20.2125,23.205,-72.1125,lateral propleuro-procoxal articulation
HAO:0001397,-19.12,23.205,-71.02,lateral propleuro-postoccipital muscle
HAO:0001398,-18.0275,23.205,-69.9275,lateral profemoro-protibial muscle
HAO:0001399,-16.935,23.205,-68.835,malar depression
HAO:0001400,-15.8425,23.205,-67.7425,lateral pectal fossa of the procoxa
HAO:0001401,-14.75,23.205,-66.65,lateral pectal fossa of the metacoxa
HAO:0001402,-13.6575,23.205,-65.5575,lateral pectal fossa of the mesocoxa
HAO:0001403,-12.565,23.205,-64.465,lateral metepisternal projection
HAO:0001404,-11.4725,23.205,-63.3725,lateral metatrochantero-metafemoral articulation
HAO:0001405,-10.38,23.205,-62.28,lateral metapleuro-metacoxal articulation
HAO:0001406,-9.2875,23.205,-61.1875,lateral metapleuro-metabasalar muscle
HAO:0001407,-8.195,23.205,-60.095,lateral metafemoro-metatibial muscle
HAO:0001408,-7.1025,23.205,-59.0025,lateral mesopleuro-mesocoxal articulation
HAO:0001409,-6.01,23.205,-57.91,lateral mesophragmo-metaphragmal muscle
HAO:0001410,-4.9175,23.205,-56.8175,lateral mesofemoro-mesotibial muscle
HAO:0001411,-36.6,21.66,-88.5,lateral mesocoxo-mesotrochanteral muscle
HAO:0001412,-35.5075,21.66,-87.4075,lateral longitudinal metepisternal carina
HAO:0001413,-34.415,21.66,-86.315,lateral coxal condyle of the propleuron
HAO:0001414,-33.3225,21.66,-85.2225,lateral coxal condyle of the metapleuron
HAO:0001415,-32.23,21.66,-84.13,lateral coxal condyle of the mesopleuron
HAO:0001416,-31.1375,21.66,-83.0375,lateral coxal articular process of the metapleuron
HAO:0001417,-30.045,21.66,-81.945,Weber length
HAO:0001418,-28.9525,21.66,-80.8525,3rd abdominal spiracle
HAO:0001419,-27.86,21.66,-79.76,5th abdominal spiracle
HAO:0001420,-26.7675,21.66,-78.6675,6th abdominal spiracle
HAO:0001421,-25.675,21.66,-77.575,7th abdominal spiracle
HAO:0001422,-24.5825,21.66,-76.4825,8th abdominal spiracle
HAO:0001423,-23.49,21.66,-75.39,abdominal laterotergite 1
HAO:0001424,-22.3975,21.66,-74.2975,abdominal spiracle
HAO:0001425,-21.305,21.66,-73.205,abdominal sternum
HAO:0001426,-20.2125,21.66,-72.1125,abdominal tergum
HAO:0001427,-19.12,21.66,-71.02,accessory prong of hypopygium
HAO:0001428,-18.0275,21.66,-69.9275,acetabular carina
HAO:0001429,-16.935,21.66,-68.835,antennal condyle of the cranium
HAO:0001430,-15.8425,21.66,-67.7425,basal knob
HAO:0001431,-14.75,21.66,-66.65,antennafer
HAO:0001432,-13.6575,21.66,-65.5575,antennal scrobe
HAO:0001433,-12.565,21.66,-64.465,anterior coxal fossa of the mesotrochanter
HAO:0001434,-11.4725,21.66,-63.3725,anterior coxal articular process of the mesotrochanter
HAO:0001435,-10.38,21.66,-62.28,basitarsal articular process of the metatibia
HAO:0001436,-9.2875,21.66,-61.1875,anterior femoro-tibial articulation
HAO:0001437,-8.195,21.66,-60.095,anterior mesocoxo-mesotrochanteral muscle
HAO:0001438,-7.1025,21.66,-59.0025,anterior mesofemoro-mesotibial articulation
HAO:0001439,-6.01,21.66,-57.91,anterior mesofurcal arm
HAO:0001440,-4.9175,21.66,-56.8175,anterior mesonoto-mesotrochanteral muscle
HAO:0001441,-36.6,20.115,-88.5,anterior mesotibio-mesobasitarsal muscle
HAO:0001442,-35.5075,20.115,-87.4075,anterior metacoxo-metatrochanteral articulation
HAO:0001443,-34.415,20.115,-86.315,anterior metafemoro-metatibial articulation
HAO:0001444,-33.3225,20.115,-85.2225,anterior metanotal wing process
HAO:0001445,-32.23,20.115,-84.13,anterior metapleuro-metabasalar muscle
HAO:0001446,-31.1375,20.115,-83.0375,anterior metatibio-metabasitarsal muscle
HAO:0001447,-30.045,20.115,-81.945,anterior procoxo-protrochanteral articulation
HAO:0001448,-28.9525,20.115,-80.8525,anterior procoxo-protrochanteral muscle
HAO:0001449,-27.86,20.115,-79.76,anterior profemoro-protibial articulation
HAO:0001450,-26.7675,20.115,-78.6675,anterior protibio-probasitarsal muscle
HAO:0001451,-25.675,20.115,-77.575,anterior proximal process of the mesobasitarsus
HAO:0001452,-24.5825,20.115,-76.4825,anterior proximal process of the metabasitarsus
HAO:0001453,-23.49,20.115,-75.39,anterior proximal process of the probasitarsus
HAO:0001454,-22.3975,20.115,-74.2975,anterior tentorial arm
HAO:0001455,-21.305,20.115,-73.205,abdominal laterotergite 2
HAO:0001456,-20.2125,20.115,-72.1125,abdominal laterotergite 3
HAO:0001457,-19.12,20.115,-71.02,abdominal laterotergite 4
HAO:0001458,-18.0275,20.115,-69.9275,abdominal laterotergite 5
HAO:0001459,-16.935,20.115,-68.835,abdominal laterotergite 10
HAO:0001460,-15.8425,20.115,-67.7425,abdominal laterotergite 6
HAO:0001461,-14.75,20.115,-66.65,abdominal laterotergite 7
HAO:0001462,-13.6575,20.115,-65.5575,abdominal laterotergite 9
HAO:0001463,-12.565,20.115,-64.465,abdominal mediotergite 1
HAO:0001464,-11.4725,20.115,-63.3725,lateral coxal articular process of the mesopleuron
HAO:0001465,-10.38,20.115,-62.28,abdominal mediotergite 10
HAO:0001466,-9.2875,20.115,-61.1875,intrinsic leg muscle
HAO:0001467,-8.195,20.115,-60.095,intertarsomeral joint
HAO:0001468,-7.1025,20.115,-59.0025,abdominal mediotergite 7
HAO:0001469,-6.01,20.115,-57.91,abdominal mediotergite 8
HAO:0001470,-4.9175,20.115,-56.8175,abdominal mediotergite 9
HAO:0001471,-36.6,18.57,-88.5,dilator muscle of the 5th abdominal spiracle
HAO:0001472,-35.5075,18.57,-87.4075,dilator muscle of the 4th abdominal spiracle
HAO:0001473,-34.415,18.57,-86.315,dilator muscle of the 3rd abdominal spiracle
HAO:0001474,-33.3225,18.57,-85.2225,dilator muscle of the 2nd abdominal spiracle
HAO:0001475,-32.23,18.57,-84.13,cup-shaped socket on pleuron
HAO:0001476,-31.1375,18.57,-83.0375,corbicula
HAO:0001477,-30.045,18.57,-81.945,basitarsal articular process of the protibia
HAO:0001478,-28.9525,18.57,-80.8525,basitarsal fossa of the metatibia
HAO:0001479,-27.86,18.57,-79.76,basitarsal articular process of the mesotibia
HAO:0001480,-26.7675,18.57,-78.6675,basitarsal fossa of the mesotibia
HAO:0001481,-25.675,18.57,-77.575,axillar phragma
HAO:0001482,-24.5825,18.57,-76.4825,auricle
HAO:0001483,-23.49,18.57,-75.39,dilator muscle of the 6th abdominal spiracle
HAO:0001484,-22.3975,18.57,-74.2975,pollen press
HAO:0001485,-21.305,18.57,-73.205,articular surface
HAO:0001486,-20.2125,18.57,-72.1125,articular membrane of the protibio-probasitarsal joint
HAO:0001487,-19.12,18.57,-71.02,articular membrane of the metacoxo-metatrochanteral joint
HAO:0001488,-18.0275,18.57,-69.9275,arcus
HAO:0001489,-16.935,18.57,-68.835,anteroventral mesoscutal inflection
HAO:0001490,-15.8425,18.57,-67.7425,anteromesoscutum
HAO:0001491,-14.75,18.57,-66.65,anterolateral metapleuro-metanotal muscle
HAO:0001492,-13.6575,18.57,-65.5575,anterolateral metacoxo-metatrochanteral muscle
HAO:0001493,-12.565,18.57,-64.465,anterolateral mesopectal inflection
HAO:0001494,-11.4725,18.57,-63.3725,anterior trochanteral fossa of the mesocoxa
HAO:0001495,-10.38,18.57,-62.28,anterior trochanteral articular process of the procoxa
HAO:0001496,-9.2875,18.57,-61.1875,anterior trochanteral condyle of the procoxa
HAO:0001497,-8.195,18.57,-60.095,anterior trochanteral articular process of the metacoxa
HAO:0001498,-7.1025,18.57,-59.0025,anterior trochanteral condyle of the mesocoxa
HAO:0001499,-6.01,18.57,-57.91,anterior mesocoxo-mesotrochanteral articulation
HAO:0001500,-4.9175,18.57,-56.8175,anterior coxal fossa of the protrochanter
HAO:0001501,-36.6,17.025,-88.5,anterior coxal fossa of the metatrochanter
HAO:0001502,-35.5075,17.025,-87.4075,anterior trochanteral condyle of the metacoxa
HAO:0001503,-34.415,17.025,-86.315,dilator muscle of the 7th abdominal spiracle
HAO:0001504,-33.3225,17.025,-85.2225,dilator muscle of the 8th abdominal spiracle
HAO:0001505,-32.23,17.025,-84.13,dilator of the propodeal spiracle muscle
HAO:0001506,-31.1375,17.025,-83.0375,distal fossa of the tarsomere
HAO:0001507,-30.045,17.025,-81.945,dorsal metapleuro-third axillary sclerite of hind wing muscle
HAO:0001508,-28.9525,17.025,-80.8525,syntergum
HAO:0001509,-27.86,17.025,-79.76,episternal foveae
HAO:0001510,-26.7675,17.025,-78.6675,epistomal line
HAO:0001511,-25.675,17.025,-77.575,femoral articular process of the mesotrochanter
HAO:0001512,-24.5825,17.025,-76.4825,femoral articular process of the metatrochanter
HAO:0001513,-23.49,17.025,-75.39,femoral articular process of the protrochanter
HAO:0001514,-22.3975,17.025,-74.2975,femoral condyle of the protibia
HAO:0001515,-21.305,17.025,-73.205,femoral condyle of the tibia
HAO:0001516,-20.2125,17.025,-72.1125,femoral fossa of the metatrochanter
HAO:0001517,-19.12,17.025,-71.02,femoro-tibial joint
HAO:0001518,-18.0275,17.025,-69.9275,first mesopleuro-third axillary sclerite of fore wing muscle
HAO:0001519,-16.935,17.025,-68.835,flexor of the pretarsal claws of the fore leg
HAO:0001520,-15.8425,17.025,-67.7425,flexor of the pretarsal claws of the hind leg
HAO:0001521,-14.75,17.025,-66.65,flexor of the pretarsal claws of the middle leg
HAO:0001522,-13.6575,17.025,-65.5575,retinaculum
HAO:0001523,-12.565,17.025,-64.465,frons
HAO:0001524,-11.4725,17.025,-63.3725,humeral complex of the fore wing
HAO:0001525,-10.38,17.025,-62.28,groove
HAO:0001526,-9.2875,17.025,-61.1875,genuflexor plate of the mid leg
HAO:0001527,-8.195,17.025,-60.095,genuflexor plate of the hind leg
HAO:0001528,-7.1025,17.025,-59.0025,genuflexor plate of the fore leg
HAO:0001529,-6.01,17.025,-57.91,genuflexor plate
HAO:0001530,-4.9175,17.025,-56.8175,frontal sulcus
HAO:0001531,-36.6,15.48,-88.5,abdominal sternum 8
HAO:0001532,-35.5075,15.48,-87.4075,inner orbit
HAO:0001533,-34.415,15.48,-86.315,frontal carina
HAO:0001534,-33.3225,15.48,-85.2225,fore wing blade
HAO:0001535,-32.23,15.48,-84.13,basitarsal fossa of the protibia
HAO:0001536,-31.1375,15.48,-83.0375,4th abdominal spiracle
HAO:0001537,-30.045,15.48,-81.945,articular membrane of the mesotibio-mesobasitarsal joint
HAO:0001538,-28.9525,15.48,-80.8525,2nd abdominal spiracle
HAO:0001539,-27.86,15.48,-79.76,supraorbital suture
HAO:0001540,-26.7675,15.48,-78.6675,supraorbital trabecula
HAO:0001541,-25.675,15.48,-77.575,surcoxal depression
HAO:0001542,-24.5825,15.48,-76.4825,pronoto-propleural arm muscle
HAO:0001543,-23.49,15.48,-75.39,lateral pronoto-prophragmal muscle
HAO:0001544,-22.3975,15.48,-74.2975,median pronoto-prophragmal muscle
HAO:0001545,-21.305,15.48,-73.205,adipose system
HAO:0001546,-20.2125,15.48,-72.1125,alary muscle
HAO:0001547,-19.12,15.48,-71.02,chorion
HAO:0001548,-18.0275,15.48,-69.9275,laminated bridge
HAO:0001549,-16.935,15.48,-68.835,labral muscle
HAO:0001550,-15.8425,15.48,-67.7425,labral apodeme
HAO:0001551,-14.75,15.48,-66.65,labial muscle
HAO:0001552,-13.6575,15.48,-65.5575,knee
HAO:0001553,-12.565,15.48,-64.465,intrinsic muscle of the propleuron
HAO:0001554,-11.4725,15.48,-63.3725,intrinsic muscle of the metapleuron
HAO:0001555,-10.38,15.48,-62.28,intrinsic muscle of the mesopleuron
HAO:0001556,-9.2875,15.48,-61.1875,intrinsic muscle of the harpe
HAO:0001557,-8.195,15.48,-60.095,intrinsic maxillary palp muscle
HAO:0001558,-7.1025,15.48,-59.0025,intervalvifer articulation
HAO:0001559,-6.01,15.48,-57.91,interorbital plane
HAO:0001560,-4.9175,15.48,-56.8175,interocular separation
HAO:0001561,-36.6,13.935,-88.5,intermalar distance
HAO:0001562,-35.5075,13.935,-87.4075,interarticular ridge of the first valvifer
HAO:0001563,-34.415,13.935,-86.315,infrabuccal pouch
HAO:0001564,-33.3225,13.935,-85.2225,inferior pronotal spine
HAO:0001565,-32.23,13.935,-84.13,hypopharyngeal lobe
HAO:0001566,-31.1375,13.935,-83.0375,hind wing third axillary muscle
HAO:0001567,-30.045,13.935,-81.945,hind wing base
HAO:0001568,-28.9525,13.935,-80.8525,vertical epomia
HAO:0001569,-27.86,13.935,-79.76,dorsal T9-second valvifer muscle
HAO:0001570,-26.7675,13.935,-78.6675,endite
HAO:0001571,-25.675,13.935,-77.575,dorsal T8-T9 muscle
HAO:0001572,-24.5825,13.935,-76.4825,dorsal surface of the mesoscutellum
HAO:0001573,-23.49,13.935,-75.39,dorsal salivarial wall
HAO:0001574,-22.3975,13.935,-74.2975,digital spine
HAO:0001575,-21.305,13.935,-73.205,distal hypopharynx
HAO:0001576,-20.2125,13.935,-72.1125,dorsal aperture of the phallobase
HAO:0001577,-19.12,13.935,-71.02,dorsal flange of the second valvifer
HAO:0001578,-18.0275,13.935,-69.9275,dorsal pronoto-procoxal muscle
HAO:0001579,-16.935,13.935,-68.835,dorsal ramus of the first valvula
HAO:0001580,-15.8425,13.935,-67.7425,digestive system
HAO:0001581,-14.75,13.935,-66.65,metacoxo-metabasalar muscle
HAO:0001582,-13.6575,13.935,-65.5575,mesocoxo-mesobasalar muscle
HAO:0001583,-12.565,13.935,-64.465,central nervous system
HAO:0001584,-11.4725,13.935,-63.3725,circulatory system
HAO:0001585,-10.38,13.935,-62.28,cordate apodeme
HAO:0001586,-9.2875,13.935,-61.1875,line
HAO:0001587,-8.195,13.935,-60.095,lobe
HAO:0001588,-7.1025,13.935,-59.0025,lower mesepimeron
HAO:0001589,-6.01,13.935,-57.91,macrotergite
HAO:0001590,-4.9175,13.935,-56.8175,malar carina
HAO:0001591,-36.6,12.39,-88.5,coxopleurite
HAO:0001592,-35.5075,12.39,-87.4075,occipito-cardinal muscle
HAO:0001593,-34.415,12.39,-86.315,occipito-lacinial muscle
HAO:0001594,-33.3225,12.39,-85.2225,occlusor of posterior thoracic spiracle
HAO:0001595,-32.23,12.39,-84.13,ocellar hair patch
HAO:0001596,-31.1375,12.39,-83.0375,vertexal sulcus
HAO:0001597,-30.045,12.39,-81.945,preorbital suture
HAO:0001598,-28.9525,12.39,-80.8525,orbital furrow
HAO:0001599,-27.86,12.39,-79.76,organ system
HAO:0001600,-26.7675,12.39,-78.6675,ovipositor apparatus
HAO:0001601,-25.675,12.39,-77.575,paraclypeal margin
HAO:0001602,-24.5825,12.39,-76.4825,parapsidal hair line of mesoscutum
HAO:0001603,-23.49,12.39,-75.39,parapsidal ridge
HAO:0001604,-22.3975,12.39,-74.2975,parapsidal furrow
HAO:0001605,-21.305,12.39,-73.205,paraspiracular carina
HAO:0001606,-20.2125,12.39,-72.1125,pars articulares
HAO:0001607,-19.12,12.39,-71.02,acrosternite 3
HAO:0001608,-18.0275,12.39,-69.9275,acrosternite 4
HAO:0001609,-16.935,12.39,-68.835,acrosternite 2
HAO:0001610,-15.8425,12.39,-67.7425,acrosternite 5
HAO:0001611,-14.75,12.39,-66.65,acrosternite 6
HAO:0001612,-13.6575,12.39,-65.5575,acrosternite 7
HAO:0001613,-12.565,12.39,-64.465,acrosternite 8
HAO:0001614,-11.4725,12.39,-63.3725,acrosternite 9
HAO:0001615,-10.38,12.39,-62.28,ventral pronoto-procoxal muscle
HAO:0001616,-9.2875,12.39,-61.1875,ventral T9-second valvifer muscle
HAO:0001617,-8.195,12.39,-60.095,ventral plaque
HAO:0001618,-7.1025,12.39,-59.0025,venter
HAO:0001619,-6.01,12.39,-57.91,valvillus
HAO:0001620,-4.9175,12.39,-56.8175,upper mesepisternum
HAO:0001621,-36.6,10.845,-88.5,trochantinal lobe
HAO:0001622,-35.5075,10.845,-87.4075,transverse suture
HAO:0001623,-34.415,10.845,-86.315,transscutal impression
HAO:0001624,-33.3225,10.845,-85.2225,transoccipital suture
HAO:0001625,-32.23,10.845,-84.13,transepimeral sulcus
HAO:0001626,-31.1375,10.845,-83.0375,transepimeral line
HAO:0001627,-30.045,10.845,-81.945,frenal carina
HAO:0001628,-28.9525,10.845,-80.8525,frenal sulcus
HAO:0001629,-27.86,10.845,-79.76,mesotrochantero-mesobasalar muscle
HAO:0001630,-26.7675,10.845,-78.6675,torma
HAO:0001631,-25.675,10.845,-77.575,third axillary sclerite of the hind wing
HAO:0001632,-24.5825,10.845,-76.4825,third axillary sclerite of the fore wing
HAO:0001633,-23.49,10.845,-75.39,third axillary sclerite
HAO:0001634,-22.3975,10.845,-74.2975,terminal spine
HAO:0001635,-21.305,10.845,-73.205,tergosternal sulcus
HAO:0001636,-20.2125,10.845,-72.1125,tergo-valvifer articulation
HAO:0001637,-19.12,10.845,-71.02,tentorio-mandibular muscle
HAO:0001638,-18.0275,10.845,-69.9275,tentorio-cardinal muscle
HAO:0001639,-16.935,10.845,-68.835,T9-genital membrane muscle
HAO:0001640,-15.8425,10.845,-67.7425,T8-first valvifer muscle
HAO:0001641,-14.75,10.845,-66.65,anterior metanoto-metacoxal muscle
HAO:0001642,-13.6575,10.845,-65.5575,metanoto-metabasalar muscle
HAO:0001643,-12.565,10.845,-64.465,mesonoto-mesolaterophragmal muscle
HAO:0001644,-11.4725,10.845,-63.3725,mesonoto-mesocoxal muscle
HAO:0001645,-10.38,10.845,-62.28,mesonoto-mesobasalar muscle
HAO:0001646,-9.2875,10.845,-61.1875,subsalivarial gland
HAO:0001647,-8.195,10.845,-60.095,mesosternal shelf
HAO:0001648,-7.1025,10.845,-59.0025,subpetiolar process
HAO:0001649,-6.01,10.845,-57.91,subocular area
HAO:0001650,-4.9175,10.845,-56.8175,submetapleural ridge
HAO:0001651,-36.6,9.3,-88.5,submedian groove
HAO:0001652,-35.5075,9.3,-87.4075,submedian carina of propodeum
HAO:0001653,-34.415,9.3,-86.315,sublateral groove
HAO:0001654,-33.3225,9.3,-85.2225,mediosternite
HAO:0001655,-32.23,9.3,-84.13,subglossal brush
HAO:0001656,-31.1375,9.3,-83.0375,subcoxa
HAO:0001657,-30.045,9.3,-81.945,stylus of the third valvula
HAO:0001658,-28.9525,9.3,-80.8525,dorsal valve
HAO:0001659,-27.86,9.3,-79.76,stridulatory organ
HAO:0001660,-26.7675,9.3,-78.6675,stipito-lacinial muscle
HAO:0001661,-25.675,9.3,-77.575,stipito-galeal muscle
HAO:0001662,-24.5825,9.3,-76.4825,sternopleurite
HAO:0001663,-23.49,9.3,-75.39,sternaular area
HAO:0001664,-22.3975,9.3,-74.2975,prospinasterno-profurcal muscle
HAO:0001665,-21.305,9.3,-73.205,paraspiracular sulcus
HAO:0001666,-20.2125,9.3,-72.1125,spiracular groove
HAO:0001667,-19.12,9.3,-71.02,speculum
HAO:0001668,-18.0275,9.3,-69.9275,S7-first valvula muscle
HAO:0001669,-16.935,9.3,-68.835,setal line
HAO:0001670,-15.8425,9.3,-67.7425,serrula
HAO:0001671,-14.75,9.3,-66.65,sensillar patch of the second valvifer
HAO:0001672,-13.6575,9.3,-65.5575,second valvifer-genital membrane muscle
HAO:0001673,-12.565,9.3,-64.465,second axillary sclerite of the fore wing
HAO:0001674,-11.4725,9.3,-63.3725,second abdominal tergal muscle
HAO:0001675,-10.38,9.3,-62.28,second abdominal sternal muscle
HAO:0001676,-9.2875,9.3,-61.1875,scutum
HAO:0001677,-8.195,9.3,-60.095,scutellar tubercular projection
HAO:0001678,-7.1025,9.3,-59.0025,glandular release pit of the scutellum
HAO:0001679,-6.01,9.3,-57.91,scrobal sulcus
HAO:0001680,-4.9175,9.3,-56.8175,scapular flange
HAO:0001681,-36.6,7.755,-88.5,sawtooth
HAO:0001682,-35.5075,7.755,-87.4075,salivarial sclerite
HAO:0001683,-34.415,7.755,-86.315,salivarial orifice
HAO:0001684,-33.3225,7.755,-85.2225,metasterno-second abdominal sternal muscle
HAO:0001685,-32.23,7.755,-84.13,second sterno-metacoxal muscle
HAO:0001686,-31.1375,7.755,-83.0375,row of spurs
HAO:0001687,-30.045,7.755,-81.945,rod-like sensilla
HAO:0001688,-28.9525,7.755,-80.8525,ramus
HAO:0001689,-27.86,7.755,-79.76,radix
HAO:0001690,-26.7675,7.755,-78.6675,pteralia of the fore wing
HAO:0001691,-25.675,7.755,-77.575,protuberance on malar space
HAO:0001692,-24.5825,7.755,-76.4825,protrochanteral muscle
HAO:0001693,-23.49,7.755,-75.39,protibial apical pegs
HAO:0001694,-22.3975,7.755,-74.2975,prospinasternum
HAO:0001695,-21.305,7.755,-73.205,propodeal spine
HAO:0001696,-20.2125,7.755,-72.1125,propodeal areola
HAO:0001697,-19.12,7.755,-71.02,propleural muscle
HAO:0001698,-18.0275,7.755,-69.9275,mesofurco-propleural arm muscle
HAO:0001699,-16.935,7.755,-68.835,prophragmal muscle
HAO:0001700,-15.8425,7.755,-67.7425,pronotal triangle
HAO:0001701,-14.75,7.755,-66.65,pronotal ridge
HAO:0001702,-13.6575,7.755,-65.5575,pronotal disc
HAO:0001703,-12.565,7.755,-64.465,processus musculares
HAO:0001704,-11.4725,7.755,-63.3725,processus articularis
HAO:0001705,-10.38,7.755,-62.28,mesopleural muscle
HAO:0001706,-9.2875,7.755,-61.1875,mesopleural suture
HAO:0001707,-8.195,7.755,-60.095,mesopleuro-anterior thoracic spiracle muscle
HAO:0001708,-7.1025,7.755,-59.0025,mesospinasternum
HAO:0001709,-6.01,7.755,-57.91,mesotarsal pegs
HAO:0001710,-4.9175,7.755,-56.8175,mesothoracic venter
HAO:0001711,-36.6,6.21,-88.5,mesotibial apical peg
HAO:0001712,-35.5075,6.21,-87.4075,metabasalar muscle
HAO:0001713,-34.415,6.21,-86.315,metacoxal muscle
HAO:0001714,-33.3225,6.21,-85.2225,metafurcal muscle
HAO:0001715,-32.23,6.21,-84.13,metalaterophragma
HAO:0001716,-31.1375,6.21,-83.0375,metalaterophragmal muscle
HAO:0001717,-30.045,6.21,-81.945,metanotal flange
HAO:0001718,-28.9525,6.21,-80.8525,metanotal muscle
HAO:0001719,-27.86,6.21,-79.76,metanoto-metatrochantinal muscle
HAO:0001720,-26.7675,6.21,-78.6675,metaphragmal muscle
HAO:0001721,-25.675,6.21,-77.575,metapleural muscle
