X, Y, Z, ID, Description
HAO:0001440,5.0,3.5,4.5,anterior mesonoto-mesotrochanteral muscle
HAO:0001441,5.5,3.5,4.5,anterior mesotibio-mesobasitarsal muscle
HAO:0001442,6.0,3.5,4.5,anterior metacoxo-metatrochanteral articulation
HAO:0001443,6.5,3.5,4.5,anterior metafemoro-metatibial articulation
HAO:0001444,0.5,4.0,4.5,anterior metanotal wing process
HAO:0001445,1.0,4.0,4.5,anterior metapleuro-metabasalar muscle
HAO:0001446,1.5,4.0,4.5,anterior metatibio-metabasitarsal muscle
HAO:0001447,2.0,4.0,4.5,anterior procoxo-protrochanteral articulation
HAO:0001448,2.5,4.0,4.5,anterior procoxo-protrochanteral muscle
HAO:0001449,3.0,4.0,4.5,anterior profemoro-protibial articulation
HAO:0001450,3.5,4.0,4.5,anterior protibio-probasitarsal muscle
HAO:0001451,4.0,4.0,4.5,anterior proximal process of the mesobasitarsus
HAO:0001452,4.5,4.0,4.5,anterior proximal process of the metabasitarsus
HAO:0001453,5.0,4.0,4.5,anterior proximal process of the probasitarsus
HAO:0001454,5.5,4.0,4.5,anterior tentorial arm
HAO:0001455,6.0,4.0,4.5,abdominal laterotergite 2
HAO:0001456,6.5,4.0,4.5,abdominal laterotergite 3
HAO:0001457,0.5,4.5,4.5,abdominal laterotergite 4
HAO:0001458,1.0,4.5,4.5,abdominal laterotergite 5
HAO:0001459,1.5,4.5,4.5,abdominal laterotergite 10
HAO:0001460,2.0,4.5,4.5,abdominal laterotergite 6
HAO:0001461,2.5,4.5,4.5,abdominal laterotergite 7
HAO:0001462,3.0,4.5,4.5,abdominal laterotergite 9
HAO:0001463,3.5,4.5,4.5,abdominal mediotergite 1
HAO:0001464,4.0,4.5,4.5,lateral coxal articular process of the mesopleuron
HAO:0001465,4.5,4.5,4.5,abdominal mediotergite 10
HAO:0001466,5.0,4.5,4.5,intrinsic leg muscle
HAO:0001467,5.5,4.5,4.5,intertarsomeral joint
HAO:0001468,6.0,4.5,4.5,abdominal mediotergite 7
HAO:0001469,6.5,4.5,4.5,abdominal mediotergite 8
HAO:0001470,0.5,5.0,4.5,abdominal mediotergite 9
HAO:0001471,1.0,5.0,4.5,dilator muscle of the 5th abdominal spiracle
HAO:0001472,1.5,5.0,4.5,dilator muscle of the 4th abdominal spiracle
HAO:0001473,2.0,5.0,4.5,dilator muscle of the 3rd abdominal spiracle
HAO:0001474,2.5,5.0,4.5,dilator muscle of the 2nd abdominal spiracle
HAO:0001475,3.0,5.0,4.5,cup-shaped socket on pleuron
HAO:0001476,3.5,5.0,4.5,corbicula
HAO:0001477,4.0,5.0,4.5,basitarsal articular process of the protibia
HAO:0001478,4.5,5.0,4.5,basitarsal fossa of the metatibia
HAO:0001479,5.0,5.0,4.5,basitarsal articular process of the mesotibia
HAO:0001480,5.5,5.0,4.5,basitarsal fossa of the mesotibia
HAO:0001481,6.0,5.0,4.5,axillar phragma
HAO:0001482,6.5,5.0,4.5,auricle
HAO:0001483,0.5,5.5,4.5,dilator muscle of the 6th abdominal spiracle
HAO:0001484,1.0,5.5,4.5,pollen press
HAO:0001485,1.5,5.5,4.5,articular surface
HAO:0001486,2.0,5.5,4.5,articular membrane of the protibio-probasitarsal joint
HAO:0001487,2.5,5.5,4.5,articular membrane of the metacoxo-metatrochanteral joint
HAO:0001488,3.0,5.5,4.5,arcus
HAO:0001489,3.5,5.5,4.5,anteroventral mesoscutal inflection
HAO:0001490,4.0,5.5,4.5,anteromesoscutum
HAO:0001491,4.5,5.5,4.5,anterolateral metapleuro-metanotal muscle
HAO:0001492,5.0,5.5,4.5,anterolateral metacoxo-metatrochanteral muscle
HAO:0001493,5.5,5.5,4.5,anterolateral mesopectal inflection
HAO:0001494,6.0,5.5,4.5,anterior trochanteral fossa of the mesocoxa
HAO:0001495,6.5,5.5,4.5,anterior trochanteral articular process of the procoxa
HAO:0001496,0.5,6.0,4.5,anterior trochanteral condyle of the procoxa
HAO:0001497,1.0,6.0,4.5,anterior trochanteral articular process of the metacoxa
HAO:0001498,1.5,6.0,4.5,anterior trochanteral condyle of the mesocoxa
HAO:0001499,2.0,6.0,4.5,anterior mesocoxo-mesotrochanteral articulation
HAO:0001500,2.5,6.0,4.5,anterior coxal fossa of the protrochanter
HAO:0001501,3.0,6.0,4.5,anterior coxal fossa of the metatrochanter
HAO:0001502,3.5,6.0,4.5,anterior trochanteral condyle of the metacoxa
HAO:0001503,4.0,6.0,4.5,dilator muscle of the 7th abdominal spiracle
HAO:0001504,4.5,6.0,4.5,dilator muscle of the 8th abdominal spiracle
HAO:0001505,5.0,6.0,4.5,dilator of the propodeal spiracle muscle
HAO:0001506,5.5,6.0,4.5,distal fossa of the tarsomere
HAO:0001507,6.0,6.0,4.5,dorsal metapleuro-third axillary sclerite of hind wing muscle
HAO:0001508,6.5,6.0,4.5,syntergum
HAO:0001509,0.5,6.5,4.5,episternal foveae
HAO:0001510,1.0,6.5,4.5,epistomal line
HAO:0001511,1.5,6.5,4.5,femoral articular process of the mesotrochanter
HAO:0001512,2.0,6.5,4.5,femoral articular process of the metatrochanter
HAO:0001513,2.5,6.5,4.5,femoral articular process of the protrochanter
HAO:0001514,3.0,6.5,4.5,femoral condyle of the protibia
HAO:0001515,3.5,6.5,4.5,femoral condyle of the tibia
HAO:0001516,4.0,6.5,4.5,femoral fossa of the metatrochanter
HAO:0001517,4.5,6.5,4.5,femoro-tibial joint
HAO:0001518,5.0,6.5,4.5,first mesopleuro-third axillary sclerite of fore wing muscle
HAO:0001519,5.5,6.5,4.5,flexor of the pretarsal claws of the fore leg
HAO:0001520,6.0,6.5,4.5,flexor of the pretarsal claws of the hind leg
HAO:0001521,6.5,6.5,4.5,flexor of the pretarsal claws of the middle leg
HAO:0001522,0.5,0.5,5.0,retinaculum
HAO:0001523,1.0,0.5,5.0,frons
HAO:0001524,1.5,0.5,5.0,humeral complex of the fore wing
HAO:0001525,2.0,0.5,5.0,groove
HAO:0001526,2.5,0.5,5.0,genuflexor plate of the mid leg
HAO:0001527,3.0,0.5,5.0,genuflexor plate of the hind leg
HAO:0001528,3.5,0.5,5.0,genuflexor plate of the fore leg
HAO:0001529,4.0,0.5,5.0,genuflexor plate
HAO:0001530,4.5,0.5,5.0,frontal sulcus
HAO:0001531,5.0,0.5,5.0,abdominal sternum 8
HAO:0001532,5.5,0.5,5.0,inner orbit
HAO:0001533,6.0,0.5,5.0,frontal carina
HAO:0001534,6.5,0.5,5.0,fore wing blade
HAO:0001535,0.5,1.0,5.0,basitarsal fossa of the protibia
HAO:0001536,1.0,1.0,5.0,4th abdominal spiracle
HAO:0001537,1.5,1.0,5.0,articular membrane of the mesotibio-mesobasitarsal joint
HAO:0001538,2.0,1.0,5.0,2nd abdominal spiracle
HAO:0001539,2.5,1.0,5.0,supraorbital suture
HAO:0001540,3.0,1.0,5.0,supraorbital trabecula
HAO:0001541,3.5,1.0,5.0,surcoxal depression
HAO:0001542,4.0,1.0,5.0,pronoto-propleural arm muscle
HAO:0001543,4.5,1.0,5.0,lateral pronoto-prophragmal muscle
HAO:0001544,5.0,1.0,5.0,median pronoto-prophragmal muscle
HAO:0001545,5.5,1.0,5.0,adipose system
HAO:0001546,6.0,1.0,5.0,alary muscle
HAO:0001547,6.5,1.0,5.0,chorion
HAO:0001548,0.5,1.5,5.0,laminated bridge
HAO:0001549,1.0,1.5,5.0,labral muscle
HAO:0001550,1.5,1.5,5.0,labral apodeme
HAO:0001551,2.0,1.5,5.0,labial muscle
HAO:0001552,2.5,1.5,5.0,knee
HAO:0001553,3.0,1.5,5.0,intrinsic muscle of the propleuron
HAO:0001554,3.5,1.5,5.0,intrinsic muscle of the metapleuron
HAO:0001555,4.0,1.5,5.0,intrinsic muscle of the mesopleuron
HAO:0001556,4.5,1.5,5.0,intrinsic muscle of the harpe
HAO:0001557,5.0,1.5,5.0,intrinsic maxillary palp muscle
HAO:0001558,5.5,1.5,5.0,intervalvifer articulation
HAO:0001559,6.0,1.5,5.0,interorbital plane
HAO:0001560,6.5,1.5,5.0,interocular separation
HAO:0001561,0.5,2.0,5.0,intermalar distance
HAO:0001562,1.0,2.0,5.0,interarticular ridge of the first valvifer
HAO:0001563,1.5,2.0,5.0,infrabuccal pouch
HAO:0001564,2.0,2.0,5.0,inferior pronotal spine
HAO:0001565,2.5,2.0,5.0,hypopharyngeal lobe
HAO:0001566,3.0,2.0,5.0,hind wing third axillary muscle
HAO:0001567,3.5,2.0,5.0,hind wing base
HAO:0001568,4.0,2.0,5.0,vertical epomia
HAO:0001569,4.5,2.0,5.0,dorsal T9-second valvifer muscle
HAO:0001570,5.0,2.0,5.0,endite
HAO:0001571,5.5,2.0,5.0,dorsal T8-T9 muscle
HAO:0001572,6.0,2.0,5.0,dorsal surface of the mesoscutellum
HAO:0001573,6.5,2.0,5.0,dorsal salivarial wall
HAO:0001574,0.5,2.5,5.0,digital spine
HAO:0001575,1.0,2.5,5.0,distal hypopharynx
HAO:0001576,1.5,2.5,5.0,dorsal aperture of the phallobase
HAO:0001577,2.0,2.5,5.0,dorsal flange of the second valvifer
HAO:0001578,2.5,2.5,5.0,dorsal pronoto-procoxal muscle
HAO:0001579,3.0,2.5,5.0,dorsal ramus of the first valvula
HAO:0001580,3.5,2.5,5.0,digestive system
HAO:0001581,4.0,2.5,5.0,metacoxo-metabasalar muscle
HAO:0001582,4.5,2.5,5.0,mesocoxo-mesobasalar muscle
HAO:0001583,5.0,2.5,5.0,central nervous system
HAO:0001584,5.5,2.5,5.0,circulatory system
HAO:0001585,6.0,2.5,5.0,cordate apodeme
HAO:0001586,6.5,2.5,5.0,line
HAO:0001587,0.5,3.0,5.0,lobe
HAO:0001588,1.0,3.0,5.0,lower mesepimeron
HAO:0001589,1.5,3.0,5.0,macrotergite
HAO:0001590,2.0,3.0,5.0,malar carina
HAO:0001591,2.5,3.0,5.0,coxopleurite
HAO:0001592,3.0,3.0,5.0,occipito-cardinal muscle
HAO:0001593,3.5,3.0,5.0,occipito-lacinial muscle
HAO:0001594,4.0,3.0,5.0,occlusor of posterior thoracic spiracle
HAO:0001595,4.5,3.0,5.0,ocellar hair patch
HAO:0001596,5.0,3.0,5.0,vertexal sulcus
HAO:0001597,5.5,3.0,5.0,preorbital suture
HAO:0001598,6.0,3.0,5.0,orbital furrow
HAO:0001599,6.5,3.0,5.0,organ system
HAO:0001600,0.5,3.5,5.0,ovipositor apparatus
HAO:0001601,1.0,3.5,5.0,paraclypeal margin
HAO:0001602,1.5,3.5,5.0,parapsidal hair line of mesoscutum
HAO:0001603,2.0,3.5,5.0,parapsidal ridge
HAO:0001604,2.5,3.5,5.0,parapsidal furrow
HAO:0001605,3.0,3.5,5.0,paraspiracular carina
HAO:0001606,3.5,3.5,5.0,pars articulares
HAO:0001607,4.0,3.5,5.0,acrosternite 3
HAO:0001608,4.5,3.5,5.0,acrosternite 4
HAO:0001609,5.0,3.5,5.0,acrosternite 2
HAO:0001610,5.5,3.5,5.0,acrosternite 5
HAO:0001611,6.0,3.5,5.0,acrosternite 6
HAO:0001612,6.5,3.5,5.0,acrosternite 7
HAO:0001613,0.5,4.0,5.0,acrosternite 8
HAO:0001614,1.0,4.0,5.0,acrosternite 9
HAO:0001615,1.5,4.0,5.0,ventral pronoto-procoxal muscle
HAO:0001616,2.0,4.0,5.0,ventral T9-second valvifer muscle
HAO:0001617,2.5,4.0,5.0,ventral plaque
HAO:0001618,3.0,4.0,5.0,venter
HAO:0001619,3.5,4.0,5.0,valvillus
HAO:0001620,4.0,4.0,5.0,upper mesepisternum
HAO:0001621,4.5,4.0,5.0,trochantinal lobe
HAO:0001622,5.0,4.0,5.0,transverse suture
HAO:0001623,5.5,4.0,5.0,transscutal impression
HAO:0001624,6.0,4.0,5.0,transoccipital suture
HAO:0001625,6.5,4.0,5.0,transepimeral sulcus
HAO:0001626,0.5,4.5,5.0,transepimeral line
HAO:0001627,1.0,4.5,5.0,frenal carina
HAO:0001628,1.5,4.5,5.0,frenal sulcus
HAO:0001629,2.0,4.5,5.0,mesotrochantero-mesobasalar muscle
HAO:0001630,2.5,4.5,5.0,torma
HAO:0001631,3.0,4.5,5.0,third axillary sclerite of the hind wing
HAO:0001632,3.5,4.5,5.0,third axillary sclerite of the fore wing
HAO:0001633,4.0,4.5,5.0,third axillary sclerite
HAO:0001634,4.5,4.5,5.0,terminal spine
HAO:0001635,5.0,4.5,5.0,tergosternal sulcus
HAO:0001636,5.5,4.5,5.0,tergo-valvifer articulation
HAO:0001637,6.0,4.5,5.0,tentorio-mandibular muscle
HAO:0001638,6.5,4.5,5.0,tentorio-cardinal muscle
HAO:0001639,0.5,5.0,5.0,T9-genital membrane muscle
HAO:0001640,1.0,5.0,5.0,T8-first valvifer muscle
HAO:0001641,1.5,5.0,5.0,anterior metanoto-metacoxal muscle
HAO:0001642,2.0,5.0,5.0,metanoto-metabasalar muscle
HAO:0001643,2.5,5.0,5.0,mesonoto-mesolaterophragmal muscle
HAO:0001644,3.0,5.0,5.0,mesonoto-mesocoxal muscle
HAO:0001645,3.5,5.0,5.0,mesonoto-mesobasalar muscle
HAO:0001646,4.0,5.0,5.0,subsalivarial gland
HAO:0001647,4.5,5.0,5.0,mesosternal shelf
HAO:0001648,5.0,5.0,5.0,subpetiolar process
HAO:0001649,5.5,5.0,5.0,subocular area
HAO:0001650,6.0,5.0,5.0,submetapleural ridge
HAO:0001651,6.5,5.0,5.0,submedian groove
HAO:0001652,0.5,5.5,5.0,submedian carina of propodeum
HAO:0001653,1.0,5.5,5.0,sublateral groove
HAO:0001654,1.5,5.5,5.0,mediosternite
HAO:0001655,2.0,5.5,5.0,subglossal brush
HAO:0001656,2.5,5.5,5.0,subcoxa
HAO:0001657,3.0,5.5,5.0,stylus of the third valvula
HAO:0001658,3.5,5.5,5.0,dorsal valve
HAO:0001659,4.0,5.5,5.0,stridulatory organ
HAO:0001660,4.5,5.5,5.0,stipito-lacinial muscle
HAO:0001661,5.0,5.5,5.0,stipito-galeal muscle
HAO:0001662,5.5,5.5,5.0,sternopleurite
HAO:0001663,6.0,5.5,5.0,sternaular area
HAO:0001664,6.5,5.5,5.0,prospinasterno-profurcal muscle
HAO:0001665,0.5,6.0,5.0,paraspiracular sulcus
HAO:0001666,1.0,6.0,5.0,spiracular groove
HAO:0001667,1.5,6.0,5.0,speculum
HAO:0001668,2.0,6.0,5.0,S7-first valvula muscle
HAO:0001669,2.5,6.0,5.0,setal line
HAO:0001670,3.0,6.0,5.0,serrula
HAO:0001671,3.5,6.0,5.0,sensillar patch of the second valvifer
HAO:0001672,4.0,6.0,5.0,second valvifer-genital membrane muscle
HAO:0001673,4.5,6.0,5.0,second axillary sclerite of the fore wing
HAO:0001674,5.0,6.0,5.0,second abdominal tergal muscle
HAO:0001675,5.5,6.0,5.0,second abdominal sternal muscle
HAO:0001676,6.0,6.0,5.0,scutum
HAO:0001677,6.5,6.0,5.0,scutellar tubercular projection
HAO:0001678,0.5,6.5,5.0,glandular release pit of the scutellum
HAO:0001679,1.0,6.5,5.0,scrobal sulcus
HAO:0001680,1.5,6.5,5.0,scapular flange
HAO:0001681,2.0,6.5,5.0,sawtooth
HAO:0001682,2.5,6.5,5.0,salivarial sclerite
HAO:0001683,3.0,6.5,5.0,salivarial orifice
HAO:0001684,3.5,6.5,5.0,metasterno-second abdominal sternal muscle
HAO:0001685,4.0,6.5,5.0,second sterno-metacoxal muscle
HAO:0001686,4.5,6.5,5.0,row of spurs
HAO:0001687,5.0,6.5,5.0,rod-like sensilla
HAO:0001688,5.5,6.5,5.0,ramus
HAO:0001689,6.0,6.5,5.0,radix
HAO:0001690,6.5,6.5,5.0,pteralia of the fore wing
HAO:0001691,0.5,0.5,5.5,protuberance on malar space
HAO:0001692,1.0,0.5,5.5,protrochanteral muscle
HAO:0001693,1.5,0.5,5.5,protibial apical pegs
HAO:0001694,2.0,0.5,5.5,prospinasternum
HAO:0001695,2.5,0.5,5.5,propodeal spine
HAO:0001696,3.0,0.5,5.5,propodeal areola
HAO:0001697,3.5,0.5,5.5,propleural muscle
HAO:0001698,4.0,0.5,5.5,mesofurco-propleural arm muscle
HAO:0001699,4.5,0.5,5.5,prophragmal muscle
HAO:0001700,5.0,0.5,5.5,pronotal triangle
HAO:0001701,5.5,0.5,5.5,pronotal ridge
HAO:0001702,6.0,0.5,5.5,pronotal disc
HAO:0001703,6.5,0.5,5.5,processus musculares
HAO:0001704,0.5,1.0,5.5,processus articularis
HAO:0001705,1.0,1.0,5.5,mesopleural muscle
HAO:0001706,1.5,1.0,5.5,mesopleural suture
HAO:0001707,2.0,1.0,5.5,mesopleuro-anterior thoracic spiracle muscle
HAO:0001708,2.5,1.0,5.5,mesospinasternum
HAO:0001709,3.0,1.0,5.5,mesotarsal pegs
HAO:0001710,3.5,1.0,5.5,mesothoracic venter
HAO:0001711,4.0,1.0,5.5,mesotibial apical peg
HAO:0001712,4.5,1.0,5.5,metabasalar muscle
HAO:0001713,5.0,1.0,5.5,metacoxal muscle
HAO:0001714,5.5,1.0,5.5,metafurcal muscle
HAO:0001715,6.0,1.0,5.5,metalaterophragma
HAO:0001716,6.5,1.0,5.5,metalaterophragmal muscle
HAO:0001717,0.5,1.5,5.5,metanotal flange
HAO:0001718,1.0,1.5,5.5,metanotal muscle
HAO:0001719,1.5,1.5,5.5,metanoto-metatrochantinal muscle
HAO:0001720,2.0,1.5,5.5,metaphragmal muscle
HAO:0001721,2.5,1.5,5.5,metapleural muscle
HAO:0001722,3.0,1.5,5.5,metasomal spiracle
HAO:0001723,3.5,1.5,5.5,metasubalare muscle
HAO:0001724,4.0,1.5,5.5,metatrochanteral muscle
HAO:0001725,4.5,1.5,5.5,metatrochantin
HAO:0001726,5.0,1.5,5.5,metatrochantinal muscle
HAO:0001727,5.5,1.5,5.5,mouth margin
HAO:0001728,6.0,1.5,5.5,mucro
HAO:0001729,6.5,1.5,5.5,multiporous gustatory sensillum
HAO:0001730,0.5,2.0,5.5,multiporous olfactory sensillum
HAO:0001731,1.0,2.0,5.5,multiporous plate
HAO:0001732,1.5,2.0,5.5,nervous system
HAO:0001733,2.0,2.0,5.5,notal membrane
HAO:0001734,2.5,2.0,5.5,peduncle
HAO:0001735,3.0,2.0,5.5,petiolar flange
HAO:0001736,3.5,2.0,5.5,prophragmo-laterocervical muscle
HAO:0001737,4.0,2.0,5.5,mesolaterophragmo-metabasalar muscle
HAO:0001738,4.5,2.0,5.5,metalaterophragmo-metafurcal muscle
HAO:0001739,5.0,2.0,5.5,pharyngeal wall
HAO:0001740,5.5,2.0,5.5,pharynx
HAO:0001741,6.0,2.0,5.5,posterior propleuro-postoccipital muscle
HAO:0001742,6.5,2.0,5.5,second mesopleuro-third axillary sclerite of fore wing muscle
HAO:0001743,0.5,2.5,5.5,mesopleuro-mesosubalar muscle
HAO:0001744,1.0,2.5,5.5,anterior metapleuro-metafurcal muscle
HAO:0001745,1.5,2.5,5.5,posterior metapleuro-metafurcal muscle
HAO:0001746,2.0,2.5,5.5,first valvifer-genital membrane muscle
HAO:0001747,2.5,2.5,5.5,fore wing base
HAO:0001748,3.0,2.5,5.5,fore wing third axillary muscle
HAO:0001749,3.5,2.5,5.5,fore wing venation
HAO:0001750,4.0,2.5,5.5,lateral mesofurco-metafurcal muscle
HAO:0001751,4.5,2.5,5.5,lateral metafurco-metacoxal muscle
HAO:0001752,5.0,2.5,5.5,median metafurco-metacoxal muscle
HAO:0001753,5.5,2.5,5.5,funicular segment
HAO:0001754,6.0,2.5,5.5,gastral tail
HAO:0001755,6.5,2.5,5.5,genal carina
HAO:0001756,0.5,3.0,5.5,genal space
HAO:0001757,1.0,3.0,5.5,genital membrane
HAO:0001758,1.5,3.0,5.5,dorsal profurco-procoxal muscle
HAO:0001759,2.0,3.0,5.5,hairy lobe
HAO:0001760,2.5,3.0,5.5,hairy ring of the metasoma
HAO:0001761,3.0,3.0,5.5,lamnium
HAO:0001762,3.5,3.0,5.5,lateral fovea
HAO:0001763,4.0,3.0,5.5,lateral frontal septum
HAO:0001764,4.5,3.0,5.5,epicuticle
HAO:0001765,5.0,3.0,5.5,epipharyngeal brush
HAO:0001766,5.5,3.0,5.5,epipharyngeal muscle
HAO:0001767,6.0,3.0,5.5,ventral clypeal margin
HAO:0001768,6.5,3.0,5.5,external female genitalia
HAO:0001769,0.5,3.5,5.5,extrinsic muscle of the antenna
HAO:0001770,1.0,3.5,5.5,periepistomal striation
HAO:0001771,1.5,3.5,5.5,first abdominal tergal spiracle muscle
HAO:0001772,2.0,3.5,5.5,first axillary sclerite of the fore wing
HAO:0001773,2.5,3.5,5.5,preorbital trabecula
HAO:0001774,3.0,3.5,5.5,profurco-prophragmal muscle
HAO:0001775,3.5,3.5,5.5,lateral scapo-pedicellar muscle
HAO:0001776,4.0,3.5,5.5,lateral T8-T9 muscle
HAO:0001777,4.5,3.5,5.5,lateral tentorio-scapal muscle
HAO:0001778,5.0,3.5,5.5,laterodorsal projection of mesoscutellum
HAO:0001779,5.5,3.5,5.5,mandibular muscle
HAO:0001780,6.0,3.5,5.5,median bridge of the second valvifers
HAO:0001781,6.5,3.5,5.5,median mesoscutal keel
HAO:0001782,0.5,4.0,5.5,median scapo-pedicellar muscle
HAO:0001783,1.0,4.0,5.5,mediotergite
HAO:0001784,1.5,4.0,5.5,mesobasalar muscle
HAO:0001785,2.0,4.0,5.5,mesocoxal foramen
HAO:0001786,2.5,4.0,5.5,mesocoxal muscle
HAO:0001787,3.0,4.0,5.5,mesofurcal muscle
HAO:0001788,3.5,4.0,5.5,mesolaterophragma
HAO:0001789,4.0,4.0,5.5,mesolaterophragmal muscle
HAO:0001790,4.5,4.0,5.5,mesonotal muscle
HAO:0001791,5.0,4.0,5.5,mesopectus-pronotum intersegmental membrane
HAO:0001792,5.5,4.0,5.5,mesophragmal muscle
HAO:0001793,6.0,4.0,5.5,lateral metapleuro-second abdominal sternal muscle
HAO:0001794,6.5,4.0,5.5,metapleuro-propodeal muscle
HAO:0001795,0.5,4.5,5.5,mandibular appendage
HAO:0001796,1.0,4.5,5.5,marginal rim of scutellum
HAO:0001797,1.5,4.5,5.5,median frontal septum
HAO:0001798,2.0,4.5,5.5,median tentorio-scapal muscle
HAO:0001799,2.5,4.5,5.5,intervolsellar process
HAO:0001800,3.0,4.5,5.5,prespiracular carina
HAO:0001801,3.5,4.5,5.5,prepecto-anterior thoracic spiracle muscle
HAO:0001802,4.0,4.5,5.5,prepectal shelf
HAO:0001803,4.5,4.5,5.5,prepectal carina
HAO:0001804,5.0,4.5,5.5,prealare
HAO:0001805,5.5,4.5,5.5,prepecto-mesobasalar muscle
HAO:0001806,6.0,4.5,5.5,propleural arm-postoccipital muscle
HAO:0001807,6.5,4.5,5.5,propleural arm-procoxal muscle
HAO:0001808,0.5,5.0,5.5,pouch
HAO:0001809,1.0,5.0,5.5,postscutellum
HAO:0001810,1.5,5.0,5.5,postoccipital carina
HAO:0001811,2.0,5.0,5.5,occipital suture
HAO:0001812,2.5,5.0,5.5,posterior tentorio-scapal muscle
HAO:0001813,3.0,5.0,5.5,posterior T9-second valvifer muscle
HAO:0001814,3.5,5.0,5.5,posterior stipito-palpal muscle
HAO:0001815,4.0,5.0,5.5,posterior second valvifer-second valvula muscle
HAO:0001816,4.5,5.0,5.5,posterior scutellum
HAO:0001817,5.0,5.0,5.5,posterior pronoto-laterocervical muscle
HAO:0001818,5.5,5.0,5.5,posterior projection of mesoscutellum
HAO:0001819,6.0,5.0,5.5,posterior metanoto-metacoxal muscle
HAO:0001820,6.5,5.0,5.5,frontal lobe
HAO:0001821,0.5,5.5,5.5,frontal triangle
HAO:0001822,1.0,5.5,5.5,frontofacial ridge
HAO:0001823,1.5,5.5,5.5,frontovertex
HAO:0001824,2.0,5.5,5.5,transverse trabecula
HAO:0001825,2.5,5.5,5.5,frontal line
HAO:0001826,3.0,5.5,5.5,callus
HAO:0001827,3.5,5.5,5.5,proctiger
HAO:0001828,4.0,5.5,5.5,mesosubalare muscle
HAO:0001829,4.5,5.5,5.5,mediosternite 2
HAO:0001830,5.0,5.5,5.5,mediosternite 3
HAO:0001831,5.5,5.5,5.5,mediosternite 4
HAO:0001832,6.0,5.5,5.5,mediosternite 5
HAO:0001833,6.5,5.5,5.5,mediosternite 6
HAO:0001834,0.5,6.0,5.5,mediosternite 7
HAO:0001835,1.0,6.0,5.5,mediosternite 8
HAO:0001836,1.5,6.0,5.5,mediosternite 9
HAO:0001837,2.0,6.0,5.5,mediosternite 10
HAO:0001838,2.5,6.0,5.5,laterosternite
HAO:0001839,3.0,6.0,5.5,laterosternite 2
HAO:0001840,3.5,6.0,5.5,laterosternite 3
HAO:0001841,4.0,6.0,5.5,laterosternite 5
HAO:0001842,4.5,6.0,5.5,laterosternite 6
HAO:0001843,5.0,6.0,5.5,laterosternite 7
HAO:0001844,5.5,6.0,5.5,laterosternite 8
HAO:0001845,6.0,6.0,5.5,laterosternite 9
HAO:0001846,6.5,6.0,5.5,laterosternite 10
HAO:0001847,0.5,6.5,5.5,metasomal spiracle
HAO:0001848,1.0,6.5,5.5,laterosternite 4
HAO:0001849,1.5,6.5,5.5,interscrobal surface
HAO:0001850,2.0,6.5,5.5,frontofacial sulcus
HAO:0001851,2.5,6.5,5.5,posterolateral tooth-like section of the anterior part of the pronotal plate
HAO:0001852,3.0,6.5,5.5,submedian pronotal apodeme
HAO:0001853,3.5,6.5,5.5,antecostal sulcus of the first abdominal tergum
HAO:0001854,4.0,6.5,5.5,ventral impressed area of metanotum
HAO:0001855,4.5,6.5,5.5,dorsal plate
HAO:0001856,5.0,6.5,5.5,ventral spine of hypopygium
HAO:0001857,5.5,6.5,5.5,posterior carina of subaxillular bar
HAO:0001858,6.0,6.5,5.5,mesotrochantellus
HAO:0001859,6.5,6.5,5.5,metatrochantellus
HAO:0001860,0.5,0.5,6.0,mediotergite
HAO:0001861,1.0,0.5,6.0,laterotergite
HAO:0001862,1.5,0.5,6.0,axillary cord of the hind wing
HAO:0001863,2.0,0.5,6.0,axillary cord of the fore wing
HAO:0001864,2.5,0.5,6.0,fifth tarsomere
HAO:0001865,3.0,0.5,6.0,fourth tarsomere
HAO:0001866,3.5,0.5,6.0,palpomere
HAO:0001867,4.0,0.5,6.0,second tarsomere
HAO:0001868,4.5,0.5,6.0,third tarsomere
HAO:0001869,5.0,0.5,6.0,metapleuron
HAO:0001870,5.5,0.5,6.0,lateral metapleuro-metanotal muscle
HAO:0001871,6.0,0.5,6.0,transverse carina of T2
HAO:0001872,6.5,0.5,6.0,mesepisternum
HAO:0001873,0.5,1.0,6.0,abdominal tergite 9
HAO:0001874,1.0,1.0,6.0,abdominal tergite 10
HAO:0001875,1.5,1.0,6.0,abdominal sternite 8
HAO:0001876,2.0,1.0,6.0,postspiracular furrow
HAO:0001877,2.5,1.0,6.0,metapostnotum
HAO:0001878,3.0,1.0,6.0,median longitudinal carina of first metasomal sternum
HAO:0001879,3.5,1.0,6.0,median longitudinal carina of the metasomal tergum
HAO:0001880,4.0,1.0,6.0,median longitudinal furrow of mesoscutellum
HAO:0001881,4.5,1.0,6.0,sublateral carina of tergum
HAO:0001882,5.0,1.0,6.0,transverse carina on S2
HAO:0001883,5.5,1.0,6.0,second flagellomere
HAO:0001884,6.0,1.0,6.0,tenth flagellomere
HAO:0001885,6.5,1.0,6.0,fifth flagellomere
HAO:0001886,0.5,1.5,6.0,frontal ledge
HAO:0001887,1.0,1.5,6.0,transmetapectal carina
HAO:0001888,1.5,1.5,6.0,dorsal area of the metapectus
HAO:0001889,2.0,1.5,6.0,stridulitrum
HAO:0001890,2.5,1.5,6.0,abdominal sternum 10
HAO:0001891,3.0,1.5,6.0,profurco-procoxal muscle
