ID,X,Y,Z,Label,Placed
HAO:0001245,-17.28076,14.52,6.089242, protibio-probasitarsal articulation,False
HAO:0001246,-16.2201,14.52,7.149903, protibio-pretarsus of the protarsus muscle,False
HAO:0001247,-15.15944,14.52,8.210563, protelotarsus,False
HAO:0001248,-14.09878,14.52,9.271223, propodeum,False
HAO:0001249,-14.09878,14.52,9.271223, propodeum,False
HAO:0001250,-11.97746,14.52,11.39254, trochanteral articular process of the metafemur,False
HAO:0001251,-10.9168,14.52,12.4532, trochanteral condyle of the metafemur,False
HAO:0001252,-9.856136,14.52,13.51386, mesotibio-mesobasitarsal articulation,False
HAO:0001253,-8.795476,14.52,14.57452, mesotibio-mesobasitarsal joint,False
HAO:0001254,-7.734816,14.52,15.63518, articular membrane of the mesotibio-mesobasitarsal muscle,False
HAO:0001255,-6.674156,14.52,16.69584, mesotibio-pretarsus of mesotarsus muscle,False
HAO:0001256,-5.613496,14.52,17.7565, mesotrochanteral apodeme,False
HAO:0001257,-4.552836,14.52,18.81716, mesotrochantero-mesofemoral articulation,False
HAO:0001258,-3.492175,14.52,19.87782, femoral condyle of the mesotrochanter,False
HAO:0001259,-2.431515,14.52,20.93848, mesotrochantero-mesofemoral joint,False
HAO:0001260,-1.370855,14.52,21.99915, articular membrane,False
HAO:0001261,-32.13,13.02,-8.76, mesotrochantero-mesofemoral muscle,False
HAO:0001262,-31.06934,13.02,-7.69934, mesotrochantinal muscle,False
HAO:0001263,-30.00868,13.02,-6.63868, metabasicoxite,False
HAO:0001264,-28.94802,13.02,-5.578019, metacoxal foramen,False
HAO:0001265,-27.88736,13.02,-4.517359, metacoxo-metatrochanteral joint,False
HAO:0001266,-26.8267,13.02,-3.456699, metafemoro-metatibial joint,False
HAO:0001267,-25.76604,13.02,-2.396039, metafemoro-pretarsus of the metatarsus muscle,False
HAO:0001268,-24.70538,13.02,-1.335379, metapecto-metacoxal joint,False
HAO:0001269,-27.88736,23.52,-4.517359, metapectus,False
HAO:0001270,-27.88736,23.52,-4.517359, metapectus,False
HAO:0001271,-10.9168,23.52,12.4532, metapleuron,False
HAO:0001272,-10.9168,23.52,12.4532, metapleuron,False
HAO:0001273,-10.9168,23.52,12.4532, metapleuron,False
HAO:0001274,-18.34142,13.02,5.028582, metasomal condyle of the propodeum,False
HAO:0001275,-17.28076,13.02,6.089242, metatelotarsus,False
HAO:0001276,-16.2201,13.02,7.149903, metatibio-metabasitarsal articulation,False
HAO:0001277,-15.15944,13.02,8.210563, metatibio-metabasitarsal joint,False
HAO:0001278,-14.09878,13.02,9.271223, metatibio-pretarsus of the metatarsus muscle,False
HAO:0001279,-13.03812,13.02,10.33188, metatrochanteral apodeme,False
HAO:0001280,-11.97746,13.02,11.39254, metatrochantero-metafemoral muscle,False
HAO:0001281,-6.719961,14.35758,13.9606, metatrochantero-metafemoral joint,False
HAO:0001282,-9.856136,13.02,13.51386, posterior mesotibio-mesobasitarsal muscle,False
HAO:0001283,-8.795476,13.02,14.57452, ninth abdominal tergal muscle,False
HAO:0001284,-7.734816,13.02,15.63518, cranial condyle of the propleuron,False
HAO:0001285,-6.674156,13.02,16.69584, occlusor muscle apodeme of the mesothoracic spiracle,False
HAO:0001286,-5.613496,13.02,17.7565, occlusor of the propodeal spiracle muscle,False
HAO:0001287,-27.88736,20.52,-4.517359, odontoidea,False
HAO:0001288,-3.492175,13.02,19.87782, omaulus,False
HAO:0001289,-2.431515,13.02,20.93848, opisthogaster,False
HAO:0001290,-1.370855,13.02,21.99915, ovipositor muscle,False
HAO:0001291,-32.13,11.52,-8.76, parameral seta,False
HAO:0001292,-31.06934,11.52,-7.69934, pecto-coxal joint,False
HAO:0001293,-30.00868,11.52,-6.63868, pleurostomal carina,False
HAO:0001294,-28.94802,11.52,-5.578019, posterior trochanteral condyle of the mesocoxa,False
HAO:0001295,-27.88736,11.52,-4.517359, posterior coxal fossa of the metatrochanter,False
HAO:0001296,-26.8267,11.52,-3.456699, posterior trochanteral condyle of the metacoxa,False
HAO:0001297,-25.76604,11.52,-2.396039, posterior coxal fossa of the protrochanter,False
HAO:0001298,-24.70538,11.52,-1.335379, posterior trochanteral condyle of the procoxa,False
HAO:0001299,-23.64472,11.52,-0.274719, posterior femoro-tibial articulation,False
HAO:0001300,-22.58406,11.52,0.785942, posterior mesocoxo-mesotrochanteral articulation,False
HAO:0001301,-21.5234,11.52,1.846602, posterior mesocoxo-mesotrochanteral muscle,False
HAO:0001302,-20.46274,11.52,2.907262, posterior mesonoto-metanotal muscle,False
HAO:0001303,-19.40208,11.52,3.967922, posterior metacoxo-metatrochanteral articulation of the metacoxa,False
HAO:0001304,-18.34142,11.52,5.028582, propodeal muscle,False
HAO:0001305,-17.28076,11.52,6.089242, propleural arm-protrochanteral muscle,False
HAO:0001306,-16.2201,11.52,7.149903, pronoto-third axillary sclerite of fore wing muscle,False
HAO:0001307,-15.15944,11.52,8.210563, propecto-procoxal joint,False
HAO:0001308,-14.09878,11.52,9.271223, prong of hypopygium,False
HAO:0001309,-13.03812,11.52,10.33188, profurco-protrochanteral muscle,False
HAO:0001310,-11.97746,11.52,11.39254, profurcasternum,False
HAO:0001311,-10.9168,11.52,12.4532, profemoro-protibial joint,False
HAO:0001312,-9.856136,11.52,13.51386, profemoro-pretarsus of protarsus muscle,False
HAO:0001313,-8.795476,11.52,14.57452, procuticle,False
HAO:0001314,-7.734816,11.52,15.63518, procoxo-protrochanteral joint,False
HAO:0001315,-6.674156,11.52,16.69584, procoxal foramen,False
HAO:0001316,-5.613496,11.52,17.7565, proboscidial fossa,False
HAO:0001317,-4.552836,11.52,18.81716, probasisternum,False
HAO:0001318,-3.492175,11.52,19.87782, probasicoxite,False
HAO:0001319,-2.431515,11.52,20.93848, pretarsus of protarsus,False
HAO:0001320,-1.370855,11.52,21.99915, pretarsus of metatarsus,False
HAO:0001321,-32.13,10.02,-8.76, pretarsus of mesotarsus,False
HAO:0001322,-31.06934,10.02,-7.69934, prepecto-procoxal muscle,False
HAO:0001323,-30.00868,10.02,-6.63868, preomaular area,False
HAO:0001324,-28.94802,10.02,-5.578019, precoxal carina,False
HAO:0001325,-27.88736,10.02,-4.517359, pre-apical ledge,False
HAO:0001326,-26.8267,10.02,-3.456699, postmedian metanotal wing process,False
HAO:0001327,-25.76604,10.02,-2.396039, posterolateral metapleuro-metanotal muscle,False
HAO:0001328,-24.70538,10.02,-1.335379, posterolateral metacoxo-metatrochanteral muscle,False
HAO:0001329,-23.64472,10.02,-0.274719, posterior trochanteral articular process of the procoxa,False
HAO:0001330,-22.58406,10.02,0.785942, posterior trochanteral articular process of the metacoxa,False
HAO:0001331,-21.5234,10.02,1.846602, posterior trochanteral articular process of the mesocoxa,False
HAO:0001332,-20.46274,10.02,2.907262, posterior metafemoro-metatibial articulation,False
HAO:0001333,-19.40208,10.02,3.967922, posterior procoxo-protrochanteral articulation,False
HAO:0001334,-18.34142,10.02,5.028582, posterior metatibio-metabasitarsal muscle,False
HAO:0001335,-17.28076,10.02,6.089242, posterior procoxo-protrochanteral muscle,False
HAO:0001336,-16.2201,10.02,7.149903, posterior profemoro-protibial articulation,False
HAO:0001337,-15.15944,10.02,8.210563, posterior protibio-probasitarsal muscle,False
HAO:0001338,-14.09878,10.02,9.271223, posterior proximal process of the mesobasitarsus,False
HAO:0001339,-13.03812,10.02,10.33188, posterior proximal process of the metabasitarsus,False
HAO:0001340,-11.97746,10.02,11.39254, posterior proximal process of the probasitarsus,False
HAO:0001341,-10.9168,10.02,12.4532, prora,False
HAO:0001342,-9.856136,10.02,13.51386, rastellum,False
HAO:0001343,-8.795476,10.02,14.57452, posterior tentorial arm,False
HAO:0001344,-7.734816,10.02,15.63518, posterior metapleuro-metabasalar muscle,False
HAO:0001345,-6.674156,10.02,16.69584, ammochaetae,False
HAO:0001346,-5.613496,10.02,17.7565, psammophore,False
HAO:0001347,-4.552836,10.02,18.81716, posterior mesofemoro-mesotibial articulation,False
HAO:0001348,-3.492175,10.02,19.87782, posterior coxal fossa of the mesotrochanter,False
HAO:0001349,-2.431515,10.02,20.93848, metasomal tergum,False
HAO:0001350,-1.370855,10.02,21.99915, metasomal sternum,False
HAO:0001351,-32.13,31.02,-8.76, mesotibia,False
HAO:0001352,-31.06934,31.02,-7.69934, mesotelotarsus,False
HAO:0001353,-30.00868,31.02,-6.63868, mesopostnotal apodeme,False
HAO:0001354,-5.613496,26.52,17.7565, mesopleuron,False
HAO:0001355,-27.88736,31.02,-4.517359, mesopleuro-metanotal muscle,False
HAO:0001356,-26.8267,31.02,-3.456699, mesopleural sulcus,False
HAO:0001357,-25.76604,31.02,-2.396039, mesopleural ridge,False
HAO:0001358,-10.9168,26.52,12.4532, mesopleural pit,False
HAO:0001359,-23.64472,31.02,-0.274719, mesopleural apodeme,False
HAO:0001360,-22.58406,31.02,0.785942, mesopecto-mesocoxal joint,False
HAO:0001361,-21.5234,31.02,1.846602, mesonoto-mesotrochantinal muscle,False
HAO:0001362,-20.46274,31.02,2.907262, mesolaterophragmo-hind wing base muscle,False
HAO:0001363,-19.40208,31.02,3.967922, mesofurco-profurcal muscle,False
HAO:0001364,-18.34142,31.02,5.028582, mesofurco-metafurcal muscle,False
HAO:0001365,-17.28076,31.02,6.089242, mesofemoro-pretarsus of the mesotarsus muscle,False
HAO:0001366,-16.2201,31.02,7.149903, mesofemoro-mesotibial joint,False
HAO:0001367,-15.15944,31.02,8.210563, mesocoxo-mesotrochanteral joint,False
HAO:0001368,-14.09878,31.02,9.271223, mesobasicoxite,False
HAO:0001369,-13.03812,31.02,10.33188, median propleuro-postoccipital muscle,False
HAO:0001370,-11.97746,31.02,11.39254, median pronoto-procoxal muscle,False
HAO:0001371,-10.9168,31.02,12.4532, median procoxo-protrochanteral muscle,False
HAO:0001372,-9.856136,31.02,13.51386, median metatrochantero-metafemoral articulation,False
HAO:0001373,-8.795476,31.02,14.57452, median metapleuro-metanotal muscle,False
HAO:0001374,-7.734816,31.02,15.63518, median metacoxo-metatrochanteral muscle,False
HAO:0001375,-6.674156,31.02,16.69584, median mesophragmo-metaphragmal muscle,False
HAO:0001376,-5.613496,31.02,17.7565, median mesofurco-metafurcal muscle,False
HAO:0001377,-4.552836,31.02,18.81716, median mesocoxo-mesotrochanteral muscle,False
HAO:0001378,-3.492175,31.02,19.87782, median longitudinal metepisternal carina,False
HAO:0001379,-2.431515,31.02,20.93848, medial profemoro-protibial muscle,False
HAO:0001380,-1.370855,31.02,21.99915, medial pectal fossa of the metacoxa,False
HAO:0001381,-32.13,29.52,-8.76, medial pectal fossa of the mesocoxa,False
HAO:0001382,-31.06934,29.52,-7.69934, medial metafemoro-metatibial muscle,False
HAO:0001383,-30.00868,29.52,-6.63868, medial mesopecto-mesocoxal articulation,False
HAO:0001384,-28.94802,29.52,-5.578019, medial mesofemoro-mesotibial muscle,False
HAO:0001385,-27.88736,29.52,-4.517359, medial coxal condyle of the metapectus,False
HAO:0001386,-26.8267,29.52,-3.456699, medial coxal condyle of the mesopectus,False
HAO:0001387,-25.76604,29.52,-2.396039, medial metapecto-metacoxal articulation,False
HAO:0001388,-24.70538,29.52,-1.335379, medial coxal articular process of the metapectus,False
HAO:0001389,-23.64472,29.52,-0.274719, medial coxal articular process of the mesopectus,False
HAO:0001390,-3.492175,29.52,19.87782, mandibular condyle,False
HAO:0001391,-21.5234,29.52,1.846602, mandibular acetabulum,False
HAO:0001392,-20.46274,29.52,2.907262, male genitalia muscle,False
HAO:0001393,-19.40208,29.52,3.967922, malar area,False
HAO:0001394,-18.34142,29.52,5.028582, malar groove,False
HAO:0001395,-17.28076,29.52,6.089242, line of separation,False
HAO:0001396,-16.2201,29.52,7.149903, lateral propleuro-procoxal articulation,False
HAO:0001397,-15.15944,29.52,8.210563, lateral propleuro-postoccipital muscle,False
HAO:0001398,-14.09878,29.52,9.271223, lateral profemoro-protibial muscle,False
HAO:0001399,-13.03812,29.52,10.33188, malar depression,False
HAO:0001400,-11.97746,29.52,11.39254, lateral pectal fossa of the procoxa,False
HAO:0001401,-10.9168,29.52,12.4532, lateral pectal fossa of the metacoxa,False
HAO:0001402,-9.856136,29.52,13.51386, lateral pectal fossa of the mesocoxa,False
HAO:0001403,-8.795476,29.52,14.57452, lateral metepisternal projection,False
HAO:0001404,-7.734816,29.52,15.63518, lateral metatrochantero-metafemoral articulation,False
HAO:0001405,-6.674156,29.52,16.69584, lateral metapleuro-metacoxal articulation,False
HAO:0001406,-5.613496,29.52,17.7565, lateral metapleuro-metabasalar muscle,False
HAO:0001407,-4.552836,29.52,18.81716, lateral metafemoro-metatibial muscle,False
HAO:0001408,-3.492175,29.52,19.87782, lateral mesopleuro-mesocoxal articulation,False
HAO:0001409,-2.431515,29.52,20.93848, lateral mesophragmo-metaphragmal muscle,False
HAO:0001410,-1.370855,29.52,21.99915, lateral mesofemoro-mesotibial muscle,False
HAO:0001411,-32.13,28.02,-8.76, lateral mesocoxo-mesotrochanteral muscle,False
HAO:0001412,-31.06934,28.02,-7.69934, lateral longitudinal metepisternal carina,False
HAO:0001413,-30.00868,28.02,-6.63868, lateral coxal condyle of the propleuron,False
HAO:0001414,-28.94802,28.02,-5.578019, lateral coxal condyle of the metapleuron,False
HAO:0001415,-27.88736,28.02,-4.517359, lateral coxal condyle of the mesopleuron,False
HAO:0001416,-26.8267,28.02,-3.456699, lateral coxal articular process of the metapleuron,False
HAO:0001417,-25.76604,28.02,-2.396039, Weber length,False
HAO:0001418,-24.70538,28.02,-1.335379, 3rd abdominal spiracle,False
HAO:0001419,-23.64472,28.02,-0.274719, 5th abdominal spiracle,False
HAO:0001420,-22.58406,28.02,0.785942, 6th abdominal spiracle,False
HAO:0001421,-21.5234,28.02,1.846602, 7th abdominal spiracle,False
HAO:0001422,-20.46274,28.02,2.907262, 8th abdominal spiracle,False
HAO:0001423,-19.40208,28.02,3.967922, abdominal laterotergite 1,False
HAO:0001424,-18.34142,28.02,5.028582, abdominal spiracle,False
HAO:0001425,-17.28076,28.02,6.089242, abdominal sternum,False
HAO:0001426,-16.2201,28.02,7.149903, abdominal tergum,False
HAO:0001427,-15.15944,28.02,8.210563, accessory prong of hypopygium,False
HAO:0001428,-10.9168,28.02,12.4532, acetabular carina,False
HAO:0001429,-13.03812,28.02,10.33188, antennal condyle of the cranium,False
HAO:0001430,-11.97746,28.02,11.39254, basal knob,False
HAO:0001431,-10.9168,28.02,12.4532, antennafer,False
HAO:0001432,-9.856136,28.02,13.51386, antennal scrobe,False
HAO:0001433,-8.795476,28.02,14.57452, anterior coxal fossa of the mesotrochanter,False
HAO:0001434,-7.734816,28.02,15.63518, anterior coxal articular process of the mesotrochanter,False
HAO:0001435,-6.674156,28.02,16.69584, basitarsal articular process of the metatibia,False
HAO:0001436,-5.613496,28.02,17.7565, anterior femoro-tibial articulation,False
HAO:0001437,-4.552836,28.02,18.81716, anterior mesocoxo-mesotrochanteral muscle,False
HAO:0001438,-3.492175,28.02,19.87782, anterior mesofemoro-mesotibial articulation,False
HAO:0001439,-2.431515,28.02,20.93848, anterior mesofurcal arm,False
HAO:0001440,-1.370855,28.02,21.99915, anterior mesonoto-mesotrochanteral muscle,False
HAO:0001441,-32.13,26.52,-8.76, anterior mesotibio-mesobasitarsal muscle,False
HAO:0001442,-31.06934,26.52,-7.69934, anterior metacoxo-metatrochanteral articulation,False
HAO:0001443,-30.00868,26.52,-6.63868, anterior metafemoro-metatibial articulation,False
HAO:0001444,-28.94802,26.52,-5.578019, anterior metanotal wing process,False
HAO:0001445,-27.88736,26.52,-4.517359, anterior metapleuro-metabasalar muscle,False
HAO:0001446,-26.8267,26.52,-3.456699, anterior metatibio-metabasitarsal muscle,False
HAO:0001447,-25.76604,26.52,-2.396039, anterior procoxo-protrochanteral articulation,False
HAO:0001448,-24.70538,26.52,-1.335379, anterior procoxo-protrochanteral muscle,False
HAO:0001449,-23.64472,26.52,-0.274719, anterior profemoro-protibial articulation,False
HAO:0001450,-22.58406,26.52,0.785942, anterior protibio-probasitarsal muscle,False
HAO:0001451,-21.5234,26.52,1.846602, anterior proximal process of the mesobasitarsus,False
HAO:0001452,-20.46274,26.52,2.907262, anterior proximal process of the metabasitarsus,False
HAO:0001453,-19.40208,26.52,3.967922, anterior proximal process of the probasitarsus,False
HAO:0001454,-18.34142,26.52,5.028582, anterior tentorial arm,False
HAO:0001455,-17.28076,26.52,6.089242, abdominal laterotergite 2,False
HAO:0001456,-16.2201,26.52,7.149903, abdominal laterotergite 3,False
HAO:0001457,-15.15944,26.52,8.210563, abdominal laterotergite 4,False
HAO:0001458,-14.09878,26.52,9.271223, abdominal laterotergite 5,False
HAO:0001459,-13.03812,26.52,10.33188, abdominal laterotergite 10,False
HAO:0001460,-11.97746,26.52,11.39254, abdominal laterotergite 6,False
HAO:0001461,-10.9168,26.52,12.4532, abdominal laterotergite 7,False
HAO:0001462,-9.856136,26.52,13.51386, abdominal laterotergite 9,False
HAO:0001463,-8.795476,26.52,14.57452, abdominal mediotergite 1,False
HAO:0001464,-7.734816,26.52,15.63518, lateral coxal articular process of the mesopleuron,False
HAO:0001465,-6.674156,26.52,16.69584, abdominal mediotergite 10,False
HAO:0001466,-5.613496,26.52,17.7565, intrinsic leg muscle,False
HAO:0001467,-4.552836,26.52,18.81716, intertarsomeral joint,False
HAO:0001468,-3.492175,26.52,19.87782, abdominal mediotergite 7,False
HAO:0001469,-2.431515,26.52,20.93848, abdominal mediotergite 8,False
HAO:0001470,-1.370855,26.52,21.99915, abdominal mediotergite 9,False
HAO:0001471,-32.13,25.02,-8.76, dilator muscle of the 5th abdominal spiracle,False
HAO:0001472,-31.06934,25.02,-7.69934, dilator muscle of the 4th abdominal spiracle,False
HAO:0001473,-30.00868,25.02,-6.63868, dilator muscle of the 3rd abdominal spiracle,False
HAO:0001474,-28.94802,25.02,-5.578019, dilator muscle of the 2nd abdominal spiracle,False
HAO:0001475,-27.88736,25.02,-4.517359, cup-shaped socket on pleuron,False
HAO:0001476,-20.46274,20.52,2.907262, corbicula,False
HAO:0001477,-25.76604,25.02,-2.396039, basitarsal articular process of the protibia,False
HAO:0001478,-24.70538,25.02,-1.335379, basitarsal fossa of the metatibia,False
HAO:0001479,-23.64472,25.02,-0.274719, basitarsal articular process of the mesotibia,False
HAO:0001480,-22.58406,25.02,0.785942, basitarsal fossa of the mesotibia,False
HAO:0001481,-21.5234,25.02,1.846602, axillar phragma,False
HAO:0001482,-20.46274,25.02,2.907262, auricle,False
HAO:0001483,-19.40208,25.02,3.967922, dilator muscle of the 6th abdominal spiracle,False
HAO:0001484,-18.34142,25.02,5.028582, pollen press,False
HAO:0001485,-17.28076,25.02,6.089242, articular surface,False
HAO:0001486,-16.2201,25.02,7.149903, articular membrane of the protibio-probasitarsal joint,False
HAO:0001487,-15.15944,25.02,8.210563, articular membrane of the metacoxo-metatrochanteral joint,False
HAO:0001488,-14.09878,25.02,9.271223, arcus,False
HAO:0001489,-13.03812,25.02,10.33188, anteroventral mesoscutal inflection,False
HAO:0001490,-11.97746,25.02,11.39254, anteromesoscutum,False
HAO:0001491,-10.9168,25.02,12.4532, anterolateral metapleuro-metanotal muscle,False
HAO:0001492,-9.856136,25.02,13.51386, anterolateral metacoxo-metatrochanteral muscle,False
HAO:0001493,-8.795476,25.02,14.57452, anterolateral mesopectal inflection,False
HAO:0001494,-7.734816,25.02,15.63518, anterior trochanteral fossa of the mesocoxa,False
HAO:0001495,-6.674156,25.02,16.69584, anterior trochanteral articular process of the procoxa,False
HAO:0001496,-5.613496,25.02,17.7565, anterior trochanteral condyle of the procoxa,False
HAO:0001497,-4.552836,25.02,18.81716, anterior trochanteral articular process of the metacoxa,False
HAO:0001498,-3.492175,25.02,19.87782, anterior trochanteral condyle of the mesocoxa,False
HAO:0001499,-2.431515,25.02,20.93848, anterior mesocoxo-mesotrochanteral articulation,False
HAO:0001500,-1.370855,25.02,21.99915, anterior coxal fossa of the protrochanter,False
HAO:0001501,-32.13,23.52,-8.76, anterior coxal fossa of the metatrochanter,False
HAO:0001502,-31.06934,23.52,-7.69934, anterior trochanteral condyle of the metacoxa,False
HAO:0001503,-30.00868,23.52,-6.63868, dilator muscle of the 7th abdominal spiracle,False
HAO:0001504,-28.94802,23.52,-5.578019, dilator muscle of the 8th abdominal spiracle,False
HAO:0001505,-27.88736,23.52,-4.517359, dilator of the propodeal spiracle muscle,False
HAO:0001506,-26.8267,23.52,-3.456699, distal fossa of the tarsomere,False
HAO:0001507,-25.76604,23.52,-2.396039, dorsal metapleuro-third axillary sclerite of hind wing muscle,False
HAO:0001508,-4.552836,28.02,18.81716, syntergum,False
HAO:0001509,-23.64472,23.52,-0.274719, episternal foveae,False
HAO:0001510,-22.58406,23.52,0.785942, epistomal line,False
HAO:0001511,-21.5234,23.52,1.846602, femoral articular process of the mesotrochanter,False
HAO:0001512,-20.46274,23.52,2.907262, femoral articular process of the metatrochanter,False
HAO:0001513,-19.40208,23.52,3.967922, femoral articular process of the protrochanter,False
HAO:0001514,-18.34142,23.52,5.028582, femoral condyle of the protibia,False
HAO:0001515,-17.28076,23.52,6.089242, femoral condyle of the tibia,False
HAO:0001516,-16.2201,23.52,7.149903, femoral fossa of the metatrochanter,False
HAO:0001517,-15.15944,23.52,8.210563, femoro-tibial joint,False
HAO:0001518,-14.09878,23.52,9.271223, first mesopleuro-third axillary sclerite of fore wing muscle,False
HAO:0001519,-13.03812,23.52,10.33188, flexor of the pretarsal claws of the fore leg,False
HAO:0001520,-11.97746,23.52,11.39254, flexor of the pretarsal claws of the hind leg,False
HAO:0001521,-10.9168,23.52,12.4532, flexor of the pretarsal claws of the middle leg,False
HAO:0001522,-9.856136,23.52,13.51386, retinaculum,False
HAO:0001523,-8.795476,23.52,14.57452, frons,False
HAO:0001524,-7.734816,23.52,15.63518, humeral complex of the fore wing,False
HAO:0001525,-6.674156,23.52,16.69584, groove,False
HAO:0001526,-5.613496,23.52,17.7565, genuflexor plate of the mid leg,False
HAO:0001527,-4.552836,23.52,18.81716, genuflexor plate of the hind leg,False
HAO:0001528,-3.492175,23.52,19.87782, genuflexor plate of the fore leg,False
HAO:0001529,-2.431515,23.52,20.93848, genuflexor plate,False
HAO:0001530,-1.370855,23.52,21.99915, frontal sulcus,False
HAO:0001531,-32.13,22.02,-8.76, abdominal sternum 8,False
HAO:0001532,-2.431515,11.52,20.93848, inner orbit,False
HAO:0001533,-11.97746,26.52,11.39254, frontal carina,False
HAO:0001534,-28.94802,22.02,-5.578019, fore wing blade,False
HAO:0001535,-27.88736,22.02,-4.517359, basitarsal fossa of the protibia,False
HAO:0001536,-26.8267,22.02,-3.456699, 4th abdominal spiracle,False
HAO:0001537,-25.76604,22.02,-2.396039, articular membrane of the mesotibio-mesobasitarsal joint,False
HAO:0001538,-24.70538,22.02,-1.335379, 2nd abdominal spiracle,False
HAO:0001539,-23.64472,22.02,-0.274719, supraorbital suture,False
HAO:0001540,-22.58406,22.02,0.785942, supraorbital trabecula,False
HAO:0001541,-21.5234,22.02,1.846602, surcoxal depression,False
HAO:0001542,-20.46274,22.02,2.907262, pronoto-propleural arm muscle,False
HAO:0001543,-19.40208,22.02,3.967922, lateral pronoto-prophragmal muscle,False
HAO:0001544,-18.34142,22.02,5.028582, median pronoto-prophragmal muscle,False
HAO:0001545,-17.28076,22.02,6.089242, adipose system,False
HAO:0001546,-16.2201,22.02,7.149903, alary muscle,False
HAO:0001547,-15.15944,22.02,8.210563, chorion,False
HAO:0001548,-14.09878,22.02,9.271223, laminated bridge,False
HAO:0001549,-13.03812,22.02,10.33188, labral muscle,False
HAO:0001550,-11.97746,22.02,11.39254, labral apodeme,False
HAO:0001551,-10.9168,22.02,12.4532, labial muscle,False
HAO:0001552,-9.856136,22.02,13.51386, knee,False
HAO:0001553,-8.795476,22.02,14.57452, intrinsic muscle of the propleuron,False
HAO:0001554,-7.734816,22.02,15.63518, intrinsic muscle of the metapleuron,False
HAO:0001555,-6.674156,22.02,16.69584, intrinsic muscle of the mesopleuron,False
HAO:0001556,-5.613496,22.02,17.7565, intrinsic muscle of the harpe,False
HAO:0001557,-4.552836,22.02,18.81716, intrinsic maxillary palp muscle,False
HAO:0001558,-3.492175,22.02,19.87782, intervalvifer articulation,False
HAO:0001559,-2.431515,22.02,20.93848, interorbital plane,False
HAO:0001560,-1.370855,22.02,21.99915, interocular separation,False
HAO:0001561,-32.13,20.52,-8.76, intermalar distance,False
HAO:0001562,-31.06934,20.52,-7.69934, interarticular ridge of the first valvifer,False
HAO:0001563,-30.00868,20.52,-6.63868, infrabuccal pouch,False
HAO:0001564,-28.94802,20.52,-5.578019, inferior pronotal spine,False
HAO:0001565,-27.88736,20.52,-4.517359, hypopharyngeal lobe,False
HAO:0001566,-26.8267,20.52,-3.456699, hind wing third axillary muscle,False
HAO:0001567,-25.76604,20.52,-2.396039, hind wing base,False
HAO:0001568,-24.70538,20.52,-1.335379, vertical epomia,False
HAO:0001569,-23.64472,20.52,-0.274719, dorsal T9-second valvifer muscle,False
HAO:0001570,-22.58406,20.52,0.785942, endite,False
HAO:0001571,-21.5234,20.52,1.846602, dorsal T8-T9 muscle,False
HAO:0001572,-20.46274,20.52,2.907262, dorsal surface of the mesoscutellum,False
HAO:0001573,-19.40208,20.52,3.967922, dorsal salivarial wall,False
HAO:0001574,-18.34142,20.52,5.028582, digital spine,False
HAO:0001575,-17.28076,20.52,6.089242, distal hypopharynx,False
HAO:0001576,-16.2201,20.52,7.149903, dorsal aperture of the phallobase,False
HAO:0001577,-15.15944,20.52,8.210563, dorsal flange of the second valvifer,False
HAO:0001578,-14.09878,20.52,9.271223, dorsal pronoto-procoxal muscle,False
HAO:0001579,-13.03812,20.52,10.33188, dorsal ramus of the first valvula,False
HAO:0001580,-11.97746,20.52,11.39254, digestive system,False
HAO:0001581,-10.9168,20.52,12.4532, metacoxo-metabasalar muscle,False
HAO:0001582,-9.856136,20.52,13.51386, mesocoxo-mesobasalar muscle,False
HAO:0001583,-8.795476,20.52,14.57452, central nervous system,False
HAO:0001584,-7.734816,20.52,15.63518, circulatory system,False
HAO:0001585,-6.674156,20.52,16.69584, cordate apodeme,False
HAO:0001586,-5.613496,20.52,17.7565, line,False
HAO:0001587,-4.552836,20.52,18.81716, lobe,False
HAO:0001588,-3.492175,20.52,19.87782, lower mesepimeron,False
HAO:0001589,-2.431515,20.52,20.93848, macrotergite,False
HAO:0001590,-1.370855,20.52,21.99915, malar carina,False
HAO:0001591,-32.13,19.02,-8.76, coxopleurite,False
HAO:0001592,-31.06934,19.02,-7.69934, occipito-cardinal muscle,False
HAO:0001593,-30.00868,19.02,-6.63868, occipito-lacinial muscle,False
HAO:0001594,-28.94802,19.02,-5.578019, occlusor of posterior thoracic spiracle,False
HAO:0001595,-27.88736,19.02,-4.517359, ocellar hair patch,False
HAO:0001596,-26.8267,19.02,-3.456699, vertexal sulcus,False
HAO:0001597,-25.76604,19.02,-2.396039, preorbital suture,False
HAO:0001598,-24.70538,19.02,-1.335379, orbital furrow,False
HAO:0001599,-23.64472,19.02,-0.274719, organ system,False
HAO:0001600,-22.58406,19.02,0.785942, ovipositor apparatus,False
HAO:0001601,-21.5234,19.02,1.846602, paraclypeal margin,False
HAO:0001602,-20.46274,19.02,2.907262, parapsidal hair line of mesoscutum,False
HAO:0001603,-19.40208,19.02,3.967922, parapsidal ridge,False
HAO:0001604,-18.34142,19.02,5.028582, parapsidal furrow,False
HAO:0001605,-17.28076,19.02,6.089242, paraspiracular carina,False
HAO:0001606,-16.2201,19.02,7.149903, pars articulares,False
HAO:0001607,-15.15944,19.02,8.210563, acrosternite 3,False
HAO:0001608,-14.09878,19.02,9.271223, acrosternite 4,False
HAO:0001609,-13.03812,19.02,10.33188, acrosternite 2,False
